gene_id	pathway
TRINITY_DN4205_c0_g1	map01100
TRINITY_DN420_c0_g1	map01100
TRINITY_DN4215_c0_g1	map01100
TRINITY_DN422_c0_g1	map01100
TRINITY_DN4235_c0_g1	map01100
TRINITY_DN4236_c0_g1	map01100
TRINITY_DN4250_c0_g1	map01100
TRINITY_DN4272_c0_g1	map01100
TRINITY_DN4281_c0_g1	map01100
TRINITY_DN4287_c0_g1	map01100
TRINITY_DN4288_c0_g1	map01100
TRINITY_DN4298_c0_g1	map01100
TRINITY_DN4307_c0_g1	map01100
TRINITY_DN4311_c0_g1	map01100
TRINITY_DN4317_c0_g1	map01100
TRINITY_DN4340_c0_g1	map01100
TRINITY_DN435_c0_g1	map01100
TRINITY_DN4360_c0_g1	map01100
TRINITY_DN4361_c0_g1	map01100
TRINITY_DN4369_c0_g1	map01100
TRINITY_DN4373_c0_g1	map01100
TRINITY_DN4376_c0_g1	map01100
TRINITY_DN4380_c0_g1	map01100
TRINITY_DN4382_c0_g1	map01100
TRINITY_DN43_c0_g1	map01100
TRINITY_DN4405_c0_g1	map01100
TRINITY_DN4411_c0_g1	map01100
TRINITY_DN4415_c0_g1	map01100
TRINITY_DN4427_c0_g1	map01100
TRINITY_DN4436_c0_g1	map01100
TRINITY_DN4449_c0_g1	map01100
TRINITY_DN4474_c0_g1	map01100
TRINITY_DN4476_c0_g1	map01100
TRINITY_DN4484_c0_g1	map01100
TRINITY_DN4488_c0_g1	map01100
TRINITY_DN448_c0_g1	map01100
TRINITY_DN450_c0_g1	map01100
TRINITY_DN4550_c0_g1	map01100
TRINITY_DN4552_c0_g1	map01100
TRINITY_DN4573_c0_g1	map01100
TRINITY_DN4585_c0_g1	map01100
TRINITY_DN4590_c0_g1	map01100
TRINITY_DN4600_c0_g1	map01100
TRINITY_DN4601_c0_g1	map01100
TRINITY_DN4603_c0_g1	map01100
TRINITY_DN4618_c0_g1	map01100
TRINITY_DN4620_c0_g1	map01100
TRINITY_DN4632_c0_g1	map01100
TRINITY_DN4643_c0_g1	map01100
TRINITY_DN4645_c0_g1	map01100
TRINITY_DN4646_c1_g1	map01100
TRINITY_DN4654_c0_g1	map01100
TRINITY_DN4655_c0_g1	map01100
TRINITY_DN465_c0_g1	map01100
TRINITY_DN4660_c0_g1	map01100
TRINITY_DN4680_c0_g1	map01100
TRINITY_DN4682_c1_g1	map01100
TRINITY_DN4684_c0_g1	map01100
TRINITY_DN4691_c0_g1	map01100
TRINITY_DN4700_c0_g1	map01100
TRINITY_DN4716_c0_g1	map01100
TRINITY_DN4720_c0_g1	map01100
TRINITY_DN4724_c1_g1	map01100
TRINITY_DN4726_c0_g1	map01100
TRINITY_DN4742_c0_g1	map01100
TRINITY_DN4757_c0_g1	map01100
TRINITY_DN4772_c0_g1	map01100
TRINITY_DN4781_c0_g1	map01100
TRINITY_DN4795_c0_g1	map01100
TRINITY_DN47_c0_g1	map01100
TRINITY_DN480_c0_g1	map01100
TRINITY_DN4813_c0_g1	map01100
TRINITY_DN4818_c0_g1	map01100
TRINITY_DN4821_c0_g1	map01100
TRINITY_DN4822_c0_g1	map01100
TRINITY_DN4830_c0_g1	map01100
TRINITY_DN4839_c0_g1	map01100
TRINITY_DN4842_c0_g1	map01100
TRINITY_DN4850_c0_g1	map01100
TRINITY_DN4854_c0_g1	map01100
TRINITY_DN4867_c0_g1	map01100
TRINITY_DN486_c0_g1	map01100
TRINITY_DN4878_c0_g1	map01100
TRINITY_DN4893_c0_g1	map01100
TRINITY_DN4895_c0_g1	map01100
TRINITY_DN489_c0_g1	map01100
TRINITY_DN4911_c0_g1	map01100
TRINITY_DN4916_c0_g1	map01100
TRINITY_DN4930_c0_g1	map01100
TRINITY_DN4937_c0_g1	map01100
TRINITY_DN4938_c0_g1	map01100
TRINITY_DN4949_c0_g1	map01100
TRINITY_DN4952_c0_g1	map01100
TRINITY_DN4953_c0_g1	map01100
TRINITY_DN4955_c0_g1	map01100
TRINITY_DN4955_c1_g1	map01100
TRINITY_DN4960_c0_g1	map01100
TRINITY_DN496_c0_g1	map01100
TRINITY_DN4979_c0_g1	map01100
TRINITY_DN4989_c0_g1	map01100
TRINITY_DN498_c0_g1	map01100
TRINITY_DN4997_c0_g1	map01100
TRINITY_DN4_c0_g1	map01100
TRINITY_DN4_c1_g1	map01100
TRINITY_DN5016_c0_g1	map01100
TRINITY_DN5019_c0_g1	map01100
TRINITY_DN5054_c0_g1	map01100
TRINITY_DN5057_c0_g1	map01100
TRINITY_DN506_c0_g1	map01100
TRINITY_DN5097_c0_g1	map01100
TRINITY_DN509_c0_g1	map01100
TRINITY_DN5107_c0_g1	map01100
TRINITY_DN5118_c0_g1	map01100
TRINITY_DN511_c0_g1	map01100
TRINITY_DN5132_c0_g1	map01100
TRINITY_DN5134_c0_g1	map01100
TRINITY_DN5135_c0_g1	map01100
TRINITY_DN5154_c0_g1	map01100
TRINITY_DN5163_c0_g1	map01100
TRINITY_DN5171_c0_g1	map01100
TRINITY_DN5176_c0_g1	map01100
TRINITY_DN5207_c0_g1	map01100
TRINITY_DN5210_c0_g1	map01100
TRINITY_DN5217_c0_g1	map01100
TRINITY_DN5234_c0_g1	map01100
TRINITY_DN5237_c0_g1	map01100
TRINITY_DN5239_c0_g1	map01100
TRINITY_DN5250_c0_g1	map01100
TRINITY_DN525_c0_g1	map01100
TRINITY_DN5276_c0_g1	map01100
TRINITY_DN5286_c0_g1	map01100
TRINITY_DN5321_c1_g1	map01100
TRINITY_DN5324_c0_g1	map01100
TRINITY_DN5330_c0_g1	map01100
TRINITY_DN5345_c0_g1	map01100
TRINITY_DN5354_c0_g1	map01100
TRINITY_DN5360_c0_g1	map01100
TRINITY_DN5372_c0_g1	map01100
TRINITY_DN5379_c0_g1	map01100
TRINITY_DN5383_c0_g1	map01100
TRINITY_DN5388_c1_g1	map01100
TRINITY_DN5398_c0_g1	map01100
TRINITY_DN5422_c0_g1	map01100
TRINITY_DN545_c0_g1	map01100
TRINITY_DN5491_c0_g1	map01100
TRINITY_DN54_c1_g1	map01100
TRINITY_DN552_c0_g1	map01100
TRINITY_DN5563_c0_g1	map01100
TRINITY_DN5580_c0_g1	map01100
TRINITY_DN5617_c0_g1	map01100
TRINITY_DN5640_c0_g1	map01100
TRINITY_DN5643_c1_g1	map01100
TRINITY_DN5676_c0_g1	map01100
TRINITY_DN5682_c0_g1	map01100
TRINITY_DN568_c0_g1	map01100
TRINITY_DN5716_c0_g1	map01100
TRINITY_DN572_c0_g1	map01100
TRINITY_DN5762_c0_g1	map01100
TRINITY_DN5765_c0_g1	map01100
TRINITY_DN5787_c0_g1	map01100
TRINITY_DN5791_c0_g1	map01100
TRINITY_DN579_c0_g1	map01100
TRINITY_DN580_c0_g1	map01100
TRINITY_DN5828_c0_g1	map01100
TRINITY_DN582_c1_g1	map01100
TRINITY_DN5830_c0_g1	map01100
TRINITY_DN5889_c0_g1	map01100
TRINITY_DN590_c0_g1	map01100
TRINITY_DN5915_c0_g1	map01100
TRINITY_DN5924_c2_g1	map01100
TRINITY_DN592_c0_g1	map01100
TRINITY_DN5975_c0_g1	map01100
TRINITY_DN597_c0_g1	map01100
TRINITY_DN5980_c0_g1	map01100
TRINITY_DN599_c0_g1	map01100
TRINITY_DN6001_c0_g1	map01100
TRINITY_DN6033_c0_g2	map01100
TRINITY_DN607_c0_g1	map01100
TRINITY_DN6133_c0_g1	map01100
TRINITY_DN614_c0_g1	map01100
TRINITY_DN616_c0_g1	map01100
TRINITY_DN6246_c0_g1	map01100
TRINITY_DN6257_c0_g1	map01100
TRINITY_DN6267_c0_g1	map01100
TRINITY_DN6302_c0_g1	map01100
TRINITY_DN6353_c0_g1	map01100
TRINITY_DN635_c0_g1	map01100
TRINITY_DN6390_c0_g1	map01100
TRINITY_DN63_c0_g1	map01100
TRINITY_DN6420_c0_g1	map01100
TRINITY_DN6487_c0_g1	map01100
TRINITY_DN651_c0_g1	map01100
TRINITY_DN651_c1_g1	map01100
TRINITY_DN6550_c0_g1	map01100
TRINITY_DN6571_c0_g1	map01100
TRINITY_DN65_c0_g1	map01100
TRINITY_DN661_c0_g1	map01100
TRINITY_DN663_c0_g1	map01100
TRINITY_DN6645_c0_g1	map01100
TRINITY_DN664_c0_g1	map01100
TRINITY_DN666_c0_g1	map01100
TRINITY_DN6741_c1_g1	map01100
TRINITY_DN674_c0_g1	map01100
TRINITY_DN6773_c0_g1	map01100
TRINITY_DN6808_c0_g2	map01100
TRINITY_DN6810_c0_g1	map01100
TRINITY_DN683_c0_g1	map01100
TRINITY_DN693_c0_g1	map01100
TRINITY_DN6941_c0_g1	map01100
TRINITY_DN694_c0_g1	map01100
TRINITY_DN6977_c0_g1	map01100
TRINITY_DN6998_c0_g1	map01100
TRINITY_DN7108_c0_g1	map01100
TRINITY_DN713_c0_g1	map01100
TRINITY_DN7178_c0_g1	map01100
TRINITY_DN718_c0_g1	map01100
TRINITY_DN7198_c0_g1	map01100
TRINITY_DN7266_c0_g1	map01100
TRINITY_DN72_c0_g1	map01100
TRINITY_DN72_c1_g1	map01100
TRINITY_DN7327_c0_g1	map01100
TRINITY_DN73_c0_g1	map01100
TRINITY_DN742_c0_g1	map01100
TRINITY_DN746_c0_g1	map01100
TRINITY_DN749_c0_g1	map01100
TRINITY_DN7509_c0_g1	map01100
TRINITY_DN751_c0_g1	map01100
TRINITY_DN757_c0_g1	map01100
TRINITY_DN75_c0_g1	map01100
TRINITY_DN7600_c0_g1	map01100
TRINITY_DN762_c0_g1	map01100
TRINITY_DN763_c0_g1	map01100
TRINITY_DN766_c0_g1	map01100
TRINITY_DN7695_c0_g1	map01100
TRINITY_DN773_c0_g1	map01100
TRINITY_DN788_c0_g1	map01100
TRINITY_DN794_c0_g1	map01100
TRINITY_DN7957_c0_g1	map01100
TRINITY_DN7_c0_g2	map01100
TRINITY_DN80_c0_g1	map01100
TRINITY_DN816_c0_g1	map01100
TRINITY_DN8248_c0_g1	map01100
TRINITY_DN8285_c0_g1	map01100
TRINITY_DN8378_c0_g1	map01100
TRINITY_DN83_c0_g1	map01100
TRINITY_DN8457_c0_g1	map01100
TRINITY_DN8475_c0_g1	map01100
TRINITY_DN847_c0_g1	map01100
TRINITY_DN851_c0_g1	map01100
TRINITY_DN855_c0_g1	map01100
TRINITY_DN85_c0_g1	map01100
TRINITY_DN8657_c0_g1	map01100
TRINITY_DN8690_c0_g1	map01100
TRINITY_DN8710_c0_g1	map01100
TRINITY_DN8725_c0_g1	map01100
TRINITY_DN872_c0_g1	map01100
TRINITY_DN873_c0_g1	map01100
TRINITY_DN8765_c0_g1	map01100
TRINITY_DN8797_c0_g1	map01100
TRINITY_DN8801_c0_g1	map01100
TRINITY_DN8802_c0_g1	map01100
TRINITY_DN8809_c0_g1	map01100
TRINITY_DN8810_c0_g1	map01100
TRINITY_DN8812_c0_g1	map01100
TRINITY_DN8817_c0_g1	map01100
TRINITY_DN8833_c0_g1	map01100
TRINITY_DN8840_c0_g1	map01100
TRINITY_DN8841_c0_g1	map01100
TRINITY_DN884_c0_g1	map01100
TRINITY_DN8856_c0_g1	map01100
TRINITY_DN886_c0_g1	map01100
TRINITY_DN8872_c0_g1	map01100
TRINITY_DN8898_c0_g1	map01100
TRINITY_DN8903_c0_g1	map01100
TRINITY_DN8906_c0_g1	map01100
TRINITY_DN890_c0_g1	map01100
TRINITY_DN8964_c0_g1	map01100
TRINITY_DN8983_c0_g1	map01100
TRINITY_DN8985_c0_g1	map01100
TRINITY_DN8988_c0_g1	map01100
TRINITY_DN8990_c0_g1	map01100
TRINITY_DN8_c0_g1	map01100
TRINITY_DN9035_c0_g1	map01100
TRINITY_DN9039_c0_g1	map01100
TRINITY_DN9043_c0_g1	map01100
TRINITY_DN9044_c0_g1	map01100
TRINITY_DN9048_c0_g1	map01100
TRINITY_DN9071_c0_g1	map01100
TRINITY_DN907_c0_g1	map01100
TRINITY_DN909_c0_g1	map01100
TRINITY_DN910_c0_g1	map01100
TRINITY_DN9113_c0_g1	map01100
TRINITY_DN911_c0_g1	map01100
TRINITY_DN9126_c0_g1	map01100
TRINITY_DN9151_c0_g1	map01100
TRINITY_DN9165_c0_g1	map01100
TRINITY_DN9179_c0_g1	map01100
TRINITY_DN917_c0_g1	map01100
TRINITY_DN9198_c0_g1	map01100
TRINITY_DN91_c0_g1	map01100
TRINITY_DN9213_c0_g1	map01100
TRINITY_DN9226_c0_g1	map01100
TRINITY_DN9228_c0_g1	map01100
TRINITY_DN925_c0_g1	map01100
TRINITY_DN92_c0_g1	map01100
TRINITY_DN9309_c0_g1	map01100
TRINITY_DN9310_c0_g1	map01100
TRINITY_DN9325_c0_g1	map01100
TRINITY_DN9329_c0_g1	map01100
TRINITY_DN933_c0_g1	map01100
TRINITY_DN9358_c0_g1	map01100
TRINITY_DN9374_c0_g1	map01100
TRINITY_DN93_c0_g1	map01100
TRINITY_DN9413_c0_g1	map01100
TRINITY_DN9437_c0_g1	map01100
TRINITY_DN943_c0_g1	map01100
TRINITY_DN948_c0_g1	map01100
TRINITY_DN9518_c0_g1	map01100
TRINITY_DN9563_c0_g1	map01100
TRINITY_DN9587_c0_g1	map01100
TRINITY_DN9600_c0_g1	map01100
TRINITY_DN9609_c0_g1	map01100
TRINITY_DN967_c0_g1	map01100
TRINITY_DN968_c0_g1	map01100
TRINITY_DN971_c0_g1	map01100
TRINITY_DN9720_c0_g1	map01100
TRINITY_DN981_c0_g1	map01100
TRINITY_DN982_c0_g1	map01100
TRINITY_DN985_c0_g1	map01100
TRINITY_DN987_c0_g1	map01100
TRINITY_DN988_c0_g1	map01100
TRINITY_DN990_c0_g1	map01100
TRINITY_DN99_c0_g1	map01100
TRINITY_DN9_c0_g2	map01100
TRINITY_DN0_c0_g1	map01110
TRINITY_DN1001_c0_g1	map01110
TRINITY_DN1004_c0_g1	map01110
TRINITY_DN1007_c0_g1	map01110
TRINITY_DN10097_c0_g1	map01110
TRINITY_DN1026_c0_g1	map01110
TRINITY_DN10432_c0_g1	map01110
TRINITY_DN10530_c0_g1	map01110
TRINITY_DN10558_c0_g1	map01110
TRINITY_DN1060_c0_g1	map01110
TRINITY_DN10644_c0_g1	map01110
TRINITY_DN10646_c1_g1	map01110
TRINITY_DN10822_c0_g1	map01110
TRINITY_DN10839_c0_g1	map01110
TRINITY_DN10844_c0_g1	map01110
TRINITY_DN10865_c0_g1	map01110
TRINITY_DN10887_c0_g1	map01110
TRINITY_DN10904_c0_g1	map01110
TRINITY_DN10931_c0_g1	map01110
TRINITY_DN10977_c0_g1	map01110
TRINITY_DN10998_c0_g1	map01110
TRINITY_DN11021_c0_g1	map01110
TRINITY_DN11058_c0_g1	map01110
TRINITY_DN1111_c0_g1	map01110
TRINITY_DN11136_c0_g1	map01110
TRINITY_DN1113_c0_g1	map01110
TRINITY_DN1115_c0_g1	map01110
TRINITY_DN1120_c0_g1	map01110
TRINITY_DN11254_c0_g1	map01110
TRINITY_DN1135_c0_g1	map01110
TRINITY_DN11401_c0_g1	map01110
TRINITY_DN11438_c0_g1	map01110
TRINITY_DN1153_c0_g1	map01110
TRINITY_DN11641_c0_g1	map01110
TRINITY_DN1182_c0_g1	map01110
TRINITY_DN1197_c0_g1	map01110
TRINITY_DN1204_c0_g1	map01110
TRINITY_DN12265_c0_g1	map01110
TRINITY_DN1232_c0_g1	map01110
TRINITY_DN1242_c0_g1	map01110
TRINITY_DN12460_c0_g1	map01110
TRINITY_DN12464_c0_g1	map01110
TRINITY_DN12483_c0_g1	map01110
TRINITY_DN12491_c0_g1	map01110
TRINITY_DN12501_c0_g1	map01110
TRINITY_DN12502_c0_g1	map01110
TRINITY_DN1252_c0_g1	map01110
TRINITY_DN12599_c0_g1	map01110
TRINITY_DN12643_c0_g1	map01110
TRINITY_DN12644_c0_g1	map01110
TRINITY_DN1264_c0_g1	map01110
TRINITY_DN12695_c0_g1	map01110
TRINITY_DN1269_c0_g1	map01110
TRINITY_DN12712_c0_g1	map01110
TRINITY_DN12728_c0_g1	map01110
TRINITY_DN12773_c0_g1	map01110
TRINITY_DN12779_c0_g1	map01110
TRINITY_DN1279_c0_g1	map01110
TRINITY_DN127_c0_g1	map01110
TRINITY_DN12915_c0_g1	map01110
TRINITY_DN12950_c0_g1	map01110
TRINITY_DN1296_c0_g1	map01110
TRINITY_DN12989_c0_g1	map01110
TRINITY_DN1301_c0_g2	map01110
TRINITY_DN13040_c0_g1	map01110
TRINITY_DN1310_c0_g1	map01110
TRINITY_DN13132_c0_g1	map01110
TRINITY_DN1316_c0_g2	map01110
TRINITY_DN13175_c0_g1	map01110
TRINITY_DN13255_c0_g1	map01110
TRINITY_DN13307_c0_g1	map01110
TRINITY_DN1373_c0_g1	map01110
TRINITY_DN137_c0_g1	map01110
TRINITY_DN1387_c0_g1	map01110
TRINITY_DN14008_c0_g1	map01110
TRINITY_DN1400_c0_g1	map01110
TRINITY_DN14021_c1_g1	map01110
TRINITY_DN14060_c0_g1	map01110
TRINITY_DN14106_c0_g1	map01110
TRINITY_DN14107_c0_g1	map01110
TRINITY_DN14116_c1_g1	map01110
TRINITY_DN14133_c0_g1	map01110
TRINITY_DN14158_c0_g1	map01110
TRINITY_DN14161_c0_g1	map01110
TRINITY_DN14166_c0_g1	map01110
TRINITY_DN14184_c0_g1	map01110
TRINITY_DN14212_c0_g1	map01110
TRINITY_DN14216_c0_g1	map01110
TRINITY_DN14253_c0_g1	map01110
TRINITY_DN14263_c0_g1	map01110
TRINITY_DN14282_c0_g1	map01110
TRINITY_DN14373_c0_g1	map01110
TRINITY_DN1438_c0_g1	map01110
TRINITY_DN14394_c0_g1	map01110
TRINITY_DN14477_c0_g1	map01110
TRINITY_DN14484_c0_g1	map01110
TRINITY_DN14499_c0_g1	map01110
TRINITY_DN144_c0_g1	map01110
TRINITY_DN1452_c0_g1	map01110
TRINITY_DN14565_c0_g1	map01110
TRINITY_DN14659_c0_g1	map01110
TRINITY_DN1465_c0_g1	map01110
TRINITY_DN1474_c0_g1	map01110
TRINITY_DN14818_c0_g1	map01110
TRINITY_DN1482_c0_g1	map01110
TRINITY_DN14873_c0_g1	map01110
TRINITY_DN14902_c0_g1	map01110
TRINITY_DN14_c1_g1	map01110
TRINITY_DN1538_c0_g1	map01110
TRINITY_DN153_c0_g1	map01110
TRINITY_DN1543_c0_g1	map01110
TRINITY_DN1550_c0_g1	map01110
TRINITY_DN15612_c0_g1	map01110
TRINITY_DN1566_c0_g1	map01110
TRINITY_DN1567_c0_g1	map01110
TRINITY_DN1577_c0_g1	map01110
TRINITY_DN15783_c0_g1	map01110
TRINITY_DN15838_c0_g1	map01110
TRINITY_DN15847_c0_g1	map01110
TRINITY_DN15871_c0_g1	map01110
TRINITY_DN1589_c0_g1	map01110
TRINITY_DN15920_c0_g1	map01110
TRINITY_DN15954_c0_g1	map01110
TRINITY_DN1597_c0_g1	map01110
TRINITY_DN15980_c0_g1	map01110
TRINITY_DN16010_c0_g1	map01110
TRINITY_DN16040_c0_g1	map01110
TRINITY_DN16047_c0_g1	map01110
TRINITY_DN16054_c0_g1	map01110
TRINITY_DN16058_c0_g1	map01110
TRINITY_DN1613_c0_g1	map01110
TRINITY_DN16144_c0_g1	map01110
TRINITY_DN1615_c0_g1	map01110
TRINITY_DN16190_c0_g1	map01110
TRINITY_DN16252_c0_g1	map01110
TRINITY_DN16298_c0_g1	map01110
TRINITY_DN16348_c0_g1	map01110
TRINITY_DN16377_c0_g1	map01110
TRINITY_DN16428_c0_g1	map01110
TRINITY_DN16557_c0_g1	map01110
TRINITY_DN1676_c0_g1	map01110
TRINITY_DN16804_c0_g1	map01110
TRINITY_DN1684_c0_g1	map01110
TRINITY_DN1685_c0_g1	map01110
TRINITY_DN1689_c0_g1	map01110
TRINITY_DN1690_c0_g1	map01110
TRINITY_DN17106_c0_g1	map01110
TRINITY_DN17166_c0_g1	map01110
TRINITY_DN1734_c0_g1	map01110
TRINITY_DN1735_c0_g1	map01110
TRINITY_DN17497_c0_g1	map01110
TRINITY_DN1756_c0_g1	map01110
TRINITY_DN17611_c0_g1	map01110
TRINITY_DN17628_c0_g1	map01110
TRINITY_DN17653_c0_g1	map01110
TRINITY_DN17664_c0_g1	map01110
TRINITY_DN1766_c0_g1	map01110
TRINITY_DN17811_c0_g1	map01110
TRINITY_DN17829_c0_g1	map01110
TRINITY_DN17854_c0_g1	map01110
TRINITY_DN17878_c0_g1	map01110
TRINITY_DN178_c0_g1	map01110
TRINITY_DN17929_c0_g1	map01110
TRINITY_DN17961_c0_g1	map01110
TRINITY_DN17962_c7_g1	map01110
TRINITY_DN17985_c0_g1	map01110
TRINITY_DN18022_c0_g1	map01110
TRINITY_DN1804_c0_g1	map01110
TRINITY_DN18053_c0_g1	map01110
TRINITY_DN181_c0_g1	map01110
TRINITY_DN18241_c0_g1	map01110
TRINITY_DN1830_c0_g1	map01110
TRINITY_DN18335_c0_g1	map01110
TRINITY_DN183_c0_g1	map01110
TRINITY_DN1840_c0_g1	map01110
TRINITY_DN18444_c0_g1	map01110
TRINITY_DN18445_c0_g1	map01110
TRINITY_DN1854_c0_g1	map01110
TRINITY_DN18583_c0_g1	map01110
TRINITY_DN185_c0_g1	map01110
TRINITY_DN18619_c0_g1	map01110
TRINITY_DN1903_c0_g1	map01110
TRINITY_DN19050_c0_g1	map01110
TRINITY_DN1915_c0_g1	map01110
TRINITY_DN1958_c0_g1	map01110
TRINITY_DN1961_c0_g1	map01110
TRINITY_DN1984_c0_g1	map01110
TRINITY_DN1985_c0_g1	map01110
TRINITY_DN1988_c0_g1	map01110
TRINITY_DN1989_c0_g1	map01110
TRINITY_DN1993_c0_g1	map01110
TRINITY_DN2009_c0_g1	map01110
TRINITY_DN2087_c0_g1	map01110
TRINITY_DN2128_c0_g1	map01110
TRINITY_DN2145_c0_g1	map01110
TRINITY_DN2166_c0_g1	map01110
TRINITY_DN2242_c0_g1	map01110
TRINITY_DN2266_c0_g1	map01110
TRINITY_DN227_c0_g1	map01110
TRINITY_DN2336_c0_g1	map01110
TRINITY_DN2347_c0_g1	map01110
TRINITY_DN2349_c0_g1	map01110
TRINITY_DN2378_c0_g1	map01110
TRINITY_DN23_c0_g1	map01110
TRINITY_DN2413_c0_g1	map01110
TRINITY_DN2420_c0_g1	map01110
TRINITY_DN242_c0_g1	map01110
TRINITY_DN2435_c0_g1	map01110
TRINITY_DN243_c0_g1	map01110
TRINITY_DN2472_c0_g1	map01110
TRINITY_DN248_c0_g1	map01110
TRINITY_DN2503_c0_g1	map01110
TRINITY_DN2526_c0_g1	map01110
TRINITY_DN2526_c0_g2	map01110
TRINITY_DN2526_c1_g1	map01110
TRINITY_DN2543_c0_g1	map01110
TRINITY_DN2554_c0_g1	map01110
TRINITY_DN2558_c0_g1	map01110
TRINITY_DN2569_c0_g1	map01110
TRINITY_DN2576_c0_g1	map01110
TRINITY_DN25_c0_g1	map01110
TRINITY_DN2631_c0_g1	map01110
TRINITY_DN2655_c0_g1	map01110
TRINITY_DN266_c0_g1	map01110
TRINITY_DN2677_c0_g1	map01110
TRINITY_DN2690_c0_g1	map01110
TRINITY_DN2730_c0_g1	map01110
TRINITY_DN2759_c0_g1	map01110
TRINITY_DN2770_c0_g1	map01110
TRINITY_DN2787_c0_g1	map01110
TRINITY_DN2790_c0_g1	map01110
TRINITY_DN2794_c0_g1	map01110
TRINITY_DN2809_c1_g1	map01110
TRINITY_DN2810_c0_g1	map01110
TRINITY_DN2839_c0_g1	map01110
TRINITY_DN2870_c0_g1	map01110
TRINITY_DN2879_c0_g1	map01110
TRINITY_DN2897_c0_g1	map01110
TRINITY_DN2924_c0_g1	map01110
TRINITY_DN2931_c0_g1	map01110
TRINITY_DN2952_c0_g1	map01110
TRINITY_DN3016_c0_g1	map01110
TRINITY_DN3046_c0_g1	map01110
TRINITY_DN3050_c0_g1	map01110
TRINITY_DN305_c0_g1	map01110
TRINITY_DN3079_c0_g1	map01110
TRINITY_DN3095_c0_g1	map01110
TRINITY_DN3101_c0_g1	map01110
TRINITY_DN3108_c0_g1	map01110
TRINITY_DN3111_c0_g1	map01110
TRINITY_DN3140_c0_g1	map01110
TRINITY_DN3154_c0_g1	map01110
TRINITY_DN3233_c0_g1	map01110
TRINITY_DN3261_c0_g1	map01110
TRINITY_DN3262_c0_g1	map01110
TRINITY_DN3266_c0_g1	map01110
TRINITY_DN3289_c0_g1	map01110
TRINITY_DN3345_c0_g1	map01110
TRINITY_DN3353_c0_g1	map01110
TRINITY_DN3356_c0_g1	map01110
TRINITY_DN3391_c0_g1	map01110
TRINITY_DN339_c0_g1	map01110
TRINITY_DN347_c0_g1	map01110
TRINITY_DN352_c0_g1	map01110
TRINITY_DN3545_c0_g1	map01110
TRINITY_DN3600_c0_g1	map01110
TRINITY_DN3622_c0_g1	map01110
TRINITY_DN3624_c0_g1	map01110
TRINITY_DN3652_c0_g1	map01110
TRINITY_DN3659_c0_g1	map01110
TRINITY_DN3694_c0_g1	map01110
TRINITY_DN3709_c0_g1	map01110
TRINITY_DN3727_c0_g1	map01110
TRINITY_DN3762_c0_g1	map01110
TRINITY_DN376_c0_g1	map01110
TRINITY_DN3779_c0_g1	map01110
TRINITY_DN3792_c0_g1	map01110
TRINITY_DN3796_c0_g1	map01110
TRINITY_DN3804_c0_g1	map01110
TRINITY_DN3816_c0_g1	map01110
TRINITY_DN3823_c0_g1	map01110
TRINITY_DN3828_c0_g1	map01110
TRINITY_DN3835_c0_g1	map01110
TRINITY_DN3849_c0_g1	map01110
TRINITY_DN3881_c0_g1	map01110
TRINITY_DN3882_c0_g1	map01110
TRINITY_DN3896_c0_g1	map01110
TRINITY_DN3907_c0_g1	map01110
TRINITY_DN3914_c0_g1	map01110
TRINITY_DN3985_c0_g1	map01110
TRINITY_DN3999_c0_g1	map01110
TRINITY_DN4003_c0_g1	map01110
TRINITY_DN4006_c0_g1	map01110
TRINITY_DN4009_c0_g1	map01110
TRINITY_DN4024_c0_g1	map01110
TRINITY_DN402_c0_g1	map01110
TRINITY_DN4101_c0_g1	map01110
TRINITY_DN4118_c0_g1	map01110
TRINITY_DN415_c0_g1	map01110
TRINITY_DN4175_c0_g1	map01110
TRINITY_DN4186_c0_g1	map01110
TRINITY_DN4193_c0_g1	map01110
TRINITY_DN4250_c0_g1	map01110
TRINITY_DN4272_c0_g1	map01110
TRINITY_DN4287_c0_g1	map01110
TRINITY_DN4288_c0_g1	map01110
TRINITY_DN4340_c0_g1	map01110
TRINITY_DN4360_c0_g1	map01110
TRINITY_DN4361_c0_g1	map01110
TRINITY_DN4369_c0_g1	map01110
TRINITY_DN4376_c0_g1	map01110
TRINITY_DN4380_c0_g1	map01110
TRINITY_DN4405_c0_g1	map01110
TRINITY_DN4427_c0_g1	map01110
TRINITY_DN4436_c0_g1	map01110
TRINITY_DN4474_c0_g1	map01110
TRINITY_DN4484_c0_g1	map01110
TRINITY_DN4488_c0_g1	map01110
TRINITY_DN4550_c0_g1	map01110
TRINITY_DN4600_c0_g1	map01110
TRINITY_DN4603_c0_g1	map01110
TRINITY_DN4632_c0_g1	map01110
TRINITY_DN4645_c0_g1	map01110
TRINITY_DN4646_c1_g1	map01110
TRINITY_DN4654_c0_g1	map01110
TRINITY_DN4655_c0_g1	map01110
TRINITY_DN465_c0_g1	map01110
TRINITY_DN4682_c1_g1	map01110
TRINITY_DN4684_c0_g1	map01110
TRINITY_DN4691_c0_g1	map01110
TRINITY_DN4720_c0_g1	map01110
TRINITY_DN4740_c0_g1	map01110
TRINITY_DN4772_c0_g1	map01110
TRINITY_DN4781_c0_g1	map01110
TRINITY_DN4795_c0_g1	map01110
TRINITY_DN4813_c0_g1	map01110
TRINITY_DN4839_c0_g1	map01110
TRINITY_DN4850_c0_g1	map01110
