gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg
gene_2797	interaction_vs_self	327.023093065457	0.770676902478773	0.111798368172023	6.89345394820917	5.44537530997277e-12	2.88264765945373e-11	1981357	1981611	jgi.p|Ophnu1|1981357	Ophnu1	OphioH327chr_2	3649412	3651007	-	prediction	17476	4	GO:0004497; GO:0005506; GO:0006118; GO:0020037	electron transport; heme binding; iron ion binding; monooxygenase activity	biological_process; molecular_function	0									yes	no
gene_2798	interaction_vs_self	958.098251705101	-0.178317849968038	0.114178623089085	-1.56174461684399	0.118348163504213	0.166896256935102	1981358	1981612	jgi.p|Ophnu1|1981358	Ophnu1	OphioH327chr_2	3653661	3656738	+	prediction	17480	6	GO:0003677; GO:0003700; GO:0005634; GO:0006350; GO:0006355; GO:0008270	DNA binding; nucleus; regulation of transcription, DNA-dependent; transcription; transcription factor activity; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no
gene_2799	interaction_vs_self	2475.18180328422	1.22391177381567	0.0903937980579006	13.5397759593165	9.10662344355017e-42	1.93431009123547e-40	1981359	1981613	jgi.p|Ophnu1|1981359	Ophnu1	OphioH327chr_2	3660224	3668287	+	prediction	17488	0				0									no	no
gene_2800	interaction_vs_self	1004.31261968897	0.421656306963471	0.114077885785869	3.69621424922745	0.000218838314482858	0.000521653013637778	1981360	1981614	jgi.p|Ophnu1|1981360	Ophnu1	OphioH327chr_2	3669194	3669810	-	prediction	17492	0				0									no	no
gene_2801	interaction_vs_self	5149.41672555328	0.923007238182234	0.0602061825535298	15.3307716755099	4.76294449590968e-53	1.31944352378598e-51	1981361	1981615	jgi.p|Ophnu1|1981361	Ophnu1	OphioH327chr_2	3671093	3672067	-	prediction	17498	0				0									no	no
gene_2802	interaction_vs_self	1480.82698101004	-0.81854867443671	0.109920244147122	-7.44675087640022	9.56670242296898e-14	5.76696991131088e-13	1981362	1981616	jgi.p|Ophnu1|1981362	Ophnu1	OphioH327chr_2	3675387	3675957	+	prediction	17502	0				0									no	no
gene_2803	interaction_vs_self	6930.63532103089	0.393490864695487	0.0655063761292433	6.0069093719844	1.89093142066127e-09	7.97358273934015e-09	1981363	1981617	jgi.p|Ophnu1|1981363	Ophnu1	OphioH327chr_2	3677448	3677995	+	prediction	17510	0				0									no	no
gene_2804	interaction_vs_self	540.366399534539	-0.339442898497753	0.172506230592781	-1.96771384622648	0.0491009717761899	0.0763495582932217	1981364	1981618	jgi.p|Ophnu1|1981364	Ophnu1	OphioH327chr_2	3678231	3679755	-	prediction	17516	3	GO:0003723; GO:0004000; GO:0006396	adenosine deaminase activity; RNA binding; RNA processing	biological_process; molecular_function	0									yes	no
gene_2805	interaction_vs_self	6996.00772764413	0.371157245038314	0.0928537727447047	3.99722309678021	6.40898931611306e-05	0.000163471241197639	1981365	1981619	jgi.p|Ophnu1|1981365	Ophnu1	OphioH327chr_2	3680359	3681554	+	prediction	17526	4	GO:0003735; GO:0005622; GO:0005840; GO:0006412	intracellular; ribosome; structural constituent of ribosome; translation	biological_process; cellular_component; molecular_function	0									yes	no
gene_2806	interaction_vs_self	3889.91744794662	-1.37646614049101	0.113608581817185	-12.1158641228879	8.7041893633653e-34	1.42190574332838e-32	1981366	1981620	jgi.p|Ophnu1|1981366	Ophnu1	OphioH327chr_2	3683211	3684688	+	prediction	17534	4	GO:0004307; GO:0008654; GO:0016020; GO:0016780	ethanolaminephosphotransferase activity; membrane; phospholipid biosynthetic process; phosphotransferase activity, for other substituted phosphate groups	biological_process; cellular_component; molecular_function	3	2.7.8.1	Ethanolaminephosphotransferase.	CDP-ethanolamine + 1,2-diacylglycerol = CMP + a phosphatidylethanolamine.	\N	\N	Aminophosphonate metabolism; Glycerolipid metabolism; Sphingophospholipid biosynthesis	Metabolism of Complex Lipids; Metabolism of Other Amino Acids	METABOLIC	yes	yes
gene_2807	interaction_vs_self	2988.33995535416	-0.0261988597344725	0.0815317016217237	-0.321333410358897	0.747957740013476	0.799415439445044	1981367	1981621	jgi.p|Ophnu1|1981367	Ophnu1	OphioH327chr_2	3685554	3687470	-	prediction	17540	5	GO:0003700; GO:0005634; GO:0006355; GO:0043565; GO:0046983	nucleus; protein dimerization activity; regulation of transcription, DNA-dependent; sequence-specific DNA binding; transcription factor activity	biological_process; cellular_component; molecular_function	0									yes	no
gene_2808	interaction_vs_self	2306.50301127316	0.554910661954727	0.0700624964460492	7.92022394437557	2.37083184752144e-15	1.58549379802997e-14	1981368	1981622	jgi.p|Ophnu1|1981368	Ophnu1	OphioH327chr_2	3698404	3700479	+	prediction	17548	0				0									no	no
gene_2809	interaction_vs_self	16294.8580993665	0.268217467963198	0.0906491534296723	2.95885243066596	0.00308786930172939	0.0061072461235683	1981369	1981623	jgi.p|Ophnu1|1981369	Ophnu1	OphioH327chr_2	3702566	3703622	-	prediction	17552	4	GO:0003735; GO:0005622; GO:0005840; GO:0006412	intracellular; ribosome; structural constituent of ribosome; translation	biological_process; cellular_component; molecular_function	0									yes	no
gene_2810	interaction_vs_self	1829.34309848544	-0.216385323145383	0.0748960157238991	-2.88914331495387	0.00386292973429138	0.00748114898767742	1981370	1981624	jgi.p|Ophnu1|1981370	Ophnu1	OphioH327chr_2	3704125	3705119	+	prediction	17564	0				0									no	no
gene_2811	interaction_vs_self	303.072249481083	-1.42215360091654	0.207700065390848	-6.84715047267968	7.53354669093969e-12	3.93694503506983e-11	1981371	1981625	jgi.p|Ophnu1|1981371	Ophnu1	OphioH327chr_2	3707252	3708034	+	prediction	17570	3	GO:0005215; GO:0006810; GO:0016021	integral to membrane; transport; transporter activity	biological_process; cellular_component; molecular_function	0									yes	no
gene_2812	interaction_vs_self	225.513834324079	-1.25172344047306	0.179373256079394	-6.978316990126	2.98737027629524e-12	1.60728407071573e-11	1981372	1981626	jgi.p|Ophnu1|1981372	Ophnu1	OphioH327chr_2	3708350	3709063	+	prediction	17574	0				0									no	no
gene_2813	interaction_vs_self	437.51821450926	0.362555288212506	0.105632611086393	3.43222878317366	0.000598642318042304	0.00133343175707575	1981373	1981627	jgi.p|Ophnu1|1981373	Ophnu1	OphioH327chr_2	3710199	3711628	+	prediction	17578	0				0									no	no
gene_2814	interaction_vs_self	3015.92223337751	0.00152656963100848	0.121810880044118	0.0125322929319251	0.990000938698215	0.995349780979178	1981374	1981628	jgi.p|Ophnu1|1981374	Ophnu1	OphioH327chr_2	3711897	3713121	-	prediction	17584	1	GO:0004632	phosphopantothenate--cysteine ligase activity	molecular_function	1	6.3.2.5	Phosphopantothenate--cysteine ligase.	CTP + (R)-4'-phosphopantothenate + L-cysteine = unidentified products of CTP breakdown + (R)-4'-phosphopantothenoyl-L-cysteine.	\N	\N	Pantothenate and CoA biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC	yes	yes
gene_2815	interaction_vs_self	443.272055524379	1.89673732493195	0.116265549015613	16.3138379424608	7.86894165417606e-60	2.56114602888772e-58	1981375	1981629	jgi.p|Ophnu1|1981375	Ophnu1	OphioH327chr_2	3715496	3716476	-	prediction	17592	5	GO:0004604; GO:0008152; GO:0016740; GO:0019344; GO:0019379	cysteine biosynthetic process; metabolic process; phosphoadenylyl-sulfate reductase (thioredoxin) activity; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin); transferase activity	biological_process; molecular_function	0									yes	no
gene_2816	interaction_vs_self	1060.84802743024	0.216529582340361	0.140000588423865	1.54663337331695	0.121951677466364	0.171385053211637	1981376	1981630	jgi.p|Ophnu1|1981376	Ophnu1	OphioH327chr_2	3718418	3719962	+	prediction	17596	4	GO:0004647; GO:0006564; GO:0008152; GO:0016791	L-serine biosynthetic process; metabolic process; phosphoric monoester hydrolase activity; phosphoserine phosphatase activity	biological_process; molecular_function	1	3.1.3.3	Phosphoserine phosphatase.	Phosphoserine + H(2)O = serine + phosphate.	\N	\N	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC	yes	yes
gene_2817	interaction_vs_self	865.826980290353	-1.20702345044047	0.177913520124286	-6.78432673130895	1.16629113562587e-11	5.97768785914409e-11	1981377	1981631	jgi.p|Ophnu1|1981377	Ophnu1	OphioH327chr_2	3720267	3720680	-	prediction	17600	0				0									no	no
gene_2818	interaction_vs_self	2345.99719602003	-2.10836263762159	0.176693128550716	-11.9323408607621	8.02836506040068e-33	1.2679484302035e-31	1981378	1981632	jgi.p|Ophnu1|1981378	Ophnu1	OphioH327chr_2	3723706	3725768	+	prediction	17604	3	GO:0006820; GO:0015380; GO:0016021	anion exchanger activity; anion transport; integral to membrane	biological_process; cellular_component; molecular_function	0									yes	no
gene_2819	interaction_vs_self	692.222202918086	0.353421792354114	0.130873720149087	2.70047945417543	0.0069239613501767	0.0127928144091329	1981379	1981633	jgi.p|Ophnu1|1981379	Ophnu1	OphioH327chr_2	3726114	3729069	-	prediction	17612	0				0									no	no
gene_2820	interaction_vs_self	14172.1426151548	-0.173807314715514	0.0815755389068828	-2.13063029732372	0.0331196115304595	0.0537448103698073	1981380	1981634	jgi.p|Ophnu1|1981380	Ophnu1	OphioH327chr_2	3732379	3732874	+	prediction	17618	0				0									no	no
gene_2821	interaction_vs_self	4414.54664785109	-0.394317202449196	0.125491119283871	-3.14219209055916	0.0016768798287602	0.00346298946542516	1981381	1981635	jgi.p|Ophnu1|1981381	Ophnu1	OphioH327chr_2	3733238	3733492	-	prediction	17624	0				0									no	no
gene_2822	interaction_vs_self	4760.19716357847	0.461351551459043	0.0865959745100611	5.32763276895096	9.9501042173416e-08	3.5385497341273e-07	1981382	1981636	jgi.p|Ophnu1|1981382	Ophnu1	OphioH327chr_2	3734585	3735504	+	prediction	17628	5	GO:0003755; GO:0004600; GO:0006457; GO:0030051; GO:0042027	cyclophilin; cyclophilin-type peptidyl-prolyl cis-trans isomerase activity; FK506-sensitive peptidyl-prolyl cis-trans isomerase; peptidyl-prolyl cis-trans isomerase activity; protein folding	biological_process; molecular_function	1	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).	\N	\N	\N	\N	\N	yes	yes
gene_2823	interaction_vs_self	536.108669209732	-0.259110851150709	0.199141165475214	-1.30114158231619	0.19320999673216	0.25817633031959	1981383	1981637	jgi.p|Ophnu1|1981383	Ophnu1	OphioH327chr_2	3736775	3738830	+	prediction	17640	2	GO:0006812; GO:0008324	cation transmembrane transporter activity; cation transport	biological_process; molecular_function	0									yes	no
gene_2824	interaction_vs_self	1072.45933774398	-0.456918477048744	0.138679710361809	-3.29477524763115	0.000985004264859976	0.00211637462530155	1981384	1981638	jgi.p|Ophnu1|1981384	Ophnu1	OphioH327chr_2	3739178	3740954	+	prediction	17646	3	GO:0003887; GO:0006281; GO:0034061	DNA polymerase activity; DNA repair; DNA-directed DNA polymerase activity	biological_process; molecular_function	3	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	DNA polymerase; Purine metabolism; Pyrimidine metabolism	Nucleotide Metabolism; REPLICATION AND REPAIR	METABOLIC; REGULATORY	yes	yes
gene_2825	interaction_vs_self	646.64946602168	0.601958021420635	0.133971617206113	4.49317574852092	7.01688286985645e-06	2.01345984813077e-05	1981385	1981639	jgi.p|Ophnu1|1981385	Ophnu1	OphioH327chr_2	3741557	3742162	-	prediction	17654	0				0									no	no
gene_2826	interaction_vs_self	2091.31159300523	-0.0548581504031775	0.0764094656753079	-0.717949666554273	0.472788322402419	0.551775331589281	1981386	1981640	jgi.p|Ophnu1|1981386	Ophnu1	OphioH327chr_2	3743415	3744531	-	prediction	17660	0				0									no	no
gene_2827	interaction_vs_self	1289.62723668432	-0.949263726532754	0.178295739251931	-5.32409652925832	1.0145602275764e-07	3.602088572399e-07	1981387	1981641	jgi.p|Ophnu1|1981387	Ophnu1	OphioH327chr_2	3745431	3745942	+	prediction	17666	2	GO:0005515; GO:0008270	protein binding; zinc ion binding	molecular_function	0									yes	no
gene_2828	interaction_vs_self	842.123778431443	-0.743362109331753	0.155394466717534	-4.78371028926654	1.72088671544411e-06	5.32374061590228e-06	1981388	1981642	jgi.p|Ophnu1|1981388	Ophnu1	OphioH327chr_2	3746667	3747449	+	prediction	17676	0				0									no	no
gene_2829	interaction_vs_self	1076.1750153612	0.31892762042268	0.156224270436635	2.04147293843205	0.0412038410472541	0.0651949869435297	1981389	1981643	jgi.p|Ophnu1|1981389	Ophnu1	OphioH327chr_2	3748201	3749708	-	prediction	17680	3	GO:0005515; GO:0016020; GO:0016192	membrane; protein binding; vesicle-mediated transport	biological_process; cellular_component; molecular_function	0									yes	no
gene_2830	interaction_vs_self	5902.58568577492	-0.498604577702159	0.0698746939256656	-7.13569605374711	9.62985927014527e-13	5.36314868916353e-12	1981390	1981644	jgi.p|Ophnu1|1981390	Ophnu1	OphioH327chr_2	3752196	3753323	-	prediction	17690	0				0									no	no
gene_2831	interaction_vs_self	163.79221063417	-1.69988505992245	0.212882906787224	-7.98507069250744	1.40441798790055e-15	9.57913782982369e-15	1981391	1981645	jgi.p|Ophnu1|1981391	Ophnu1	OphioH327chr_2	3754107	3754502	-	prediction	17696	3	GO:0004089; GO:0008270; GO:0015976	carbon utilization; carbonate dehydratase activity; zinc ion binding	biological_process; molecular_function	1	4.2.1.1	Carbonate dehydratase.	H(2)CO(3) = CO(2) + H(2)O.	Zinc.	Osteopetrosis-renal tubular acidosis syndrome; MIM:259730.	Nitrogen metabolism	Energy Metabolism	METABOLIC	yes	yes
gene_2832	interaction_vs_self	26939.8420826258	-1.19239294814593	0.0800751747159097	-14.8909190941674	3.77543627159808e-50	9.79325287420592e-49	1981392	1981646	jgi.p|Ophnu1|1981392	Ophnu1	OphioH327chr_2	3756604	3758034	-	prediction	17700	1	GO:0016020	membrane	cellular_component	0									yes	no
gene_2833	interaction_vs_self	3501.94648898834	0.522843375906713	0.145188035812525	3.60114642353752	0.000316817074264907	0.000736543768524606	1981393	1981647	jgi.p|Ophnu1|1981393	Ophnu1	OphioH327chr_2	3762129	3763625	+	prediction	17708	3	GO:0000104; GO:0006118; GO:0016491	electron transport; oxidoreductase activity; succinate dehydrogenase activity	biological_process; molecular_function	0									yes	no
gene_2834	interaction_vs_self	11784.158201884	0.330205721240745	0.0730003041815315	4.52334719619271	6.08692682610056e-06	1.76205930441058e-05	1981394	1981648	jgi.p|Ophnu1|1981394	Ophnu1	OphioH327chr_2	3763839	3765170	-	prediction	17712	6	GO:0003723; GO:0003735; GO:0005622; GO:0005840; GO:0006412; GO:0015935	intracellular; ribosome; RNA binding; small ribosomal subunit; structural constituent of ribosome; translation	biological_process; cellular_component; molecular_function	0									yes	no
gene_2835	interaction_vs_self	2498.71822407451	0.139757748719455	0.118063558411703	1.18375009697829	0.236512001621749	0.308149578977499	1981395	1981649	jgi.p|Ophnu1|1981395	Ophnu1	OphioH327chr_2	3791314	3792576	+	prediction	17720	1	GO:0004305	ethanolamine kinase activity	molecular_function	1	2.7.1.82	Ethanolamine kinase.	ATP + ethanolamine = ADP + O-phosphoethanolamine.	\N	Ethanolaminosis; MIM:227150.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	yes	yes
gene_2836	interaction_vs_self	2031.52654958311	-0.383297308775132	0.138095666198914	-2.77559259696845	0.00551012062314902	0.0103164113154321	1981396	1981650	jgi.p|Ophnu1|1981396	Ophnu1	OphioH327chr_2	3793296	3797967	-	prediction	17724	3	GO:0003676; GO:0005622; GO:0008270	intracellular; nucleic acid binding; zinc ion binding	cellular_component; molecular_function	0									yes	no
gene_2837	interaction_vs_self	13610.2883385308	-0.42116726878606	0.163787373638714	-2.57142696307642	0.0101280375919962	0.0181410340630859	1981397	1981651	jgi.p|Ophnu1|1981397	Ophnu1	OphioH327chr_2	3802383	3803367	+	prediction	17736	2	GO:0005956; GO:0008605	protein kinase CK2 complex; protein kinase CK2 regulator activity	cellular_component; molecular_function	0									yes	no
gene_2838	interaction_vs_self	1391.29683303167	0.206445115650128	0.130810661621327	1.57819793196787	0.114520145210481	0.162058595305293	1981398	1981652	jgi.p|Ophnu1|1981398	Ophnu1	OphioH327chr_2	3803778	3805291	-	prediction	17744	2	GO:0003824; GO:0016020	catalytic activity; membrane	cellular_component; molecular_function	0									yes	no
gene_2839	interaction_vs_self	2353.17250526627	0.213538484395872	0.0755964333580717	2.82471639084374	0.0047322482238781	0.00896989477333848	1981399	1981653	jgi.p|Ophnu1|1981399	Ophnu1	OphioH327chr_2	3806582	3807858	-	prediction	17750	5	GO:0003723; GO:0003735; GO:0006412; GO:0015934; GO:0016740	large ribosomal subunit; RNA binding; structural constituent of ribosome; transferase activity; translation	biological_process; cellular_component; molecular_function	0									yes	no
gene_2840	interaction_vs_self	3984.20715207145	0.444589034898198	0.138268623567046	3.21540074261763	0.00130262534086246	0.00274371872976936	1981400	1981654	jgi.p|Ophnu1|1981400	Ophnu1	OphioH327chr_2	3809964	3811699	+	prediction	17758	6	GO:0000701; GO:0004844; GO:0005634; GO:0017065; GO:0019104; GO:0043733	DNA N-glycosylase activity; DNA-3-methyladenine glycosylase III activity; nucleus; purine-specific mismatch base pair DNA N-glycosylase activity; single-strand selective uracil DNA N-glycosylase activity; uracil DNA N-glycosylase activity	cellular_component; molecular_function	1	3.2.2.-	Hydrolyzing N-glycosyl compounds.	\N	\N	\N	\N	\N	\N	yes	yes
gene_2841	interaction_vs_self	934.512729364997	0.560357620407115	0.187687686909878	2.98558541390188	0.00283036082142174	0.00563570333365204	1981401	1981655	jgi.p|Ophnu1|1981401	Ophnu1	OphioH327chr_2	3812754	3813041	-	prediction	17766	0				0									no	no
gene_2842	interaction_vs_self	4882.1825842776	0.0290969111955003	0.14628732550816	0.198902475620673	0.842339032943186	0.877393784618358	1981402	1981656	jgi.p|Ophnu1|1981402	Ophnu1	OphioH327chr_2	3815135	3821833	-	prediction	17770	4	GO:0005216; GO:0005509; GO:0006811; GO:0016020	calcium ion binding; ion channel activity; ion transport; membrane	biological_process; cellular_component; molecular_function	0									yes	no
