ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Sphingoglycolipid metabolism	Sphingoglycolipid metabolism	1/130	42/1145	0.0238095238095238	0.20970695970696	-1.86670939642549	0.994261365594219	0.99942420306191	0.971100440222099	gene_6533	1	interaction_vs_self	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Purine metabolism	Purine metabolism	3/130	96/1145	0.03125	0.275240384615385	-2.65395482131985	0.99942420306191	0.99942420306191	0.971100440222099	gene_1785/gene_4021/gene_5549	3	interaction_vs_self	strong	up	FALSE	Nucleotide Metabolism	METABOLIC
N-Glycan degradation	N-Glycan degradation	5/105	9/1145	0.555555555555556	6.05820105820106	4.83859385165631	0.000552804780178498	0.0403547489530304	0.0384053847281904	gene_705/gene_928/gene_2690/gene_6122/gene_6171	5	interaction_vs_self	strong	down	TRUE	Metabolism of Complex Carbohydrates	METABOLIC
Starch and sucrose metabolism	Starch and sucrose metabolism	13/105	73/1145	0.178082191780822	1.94194390084801	2.64167914652509	0.0119655452512753	0.272091864241358	0.258948277432295	gene_648/gene_1109/gene_1439/gene_2886/gene_2946/gene_2947/gene_2958/gene_3418/gene_4862/gene_5037/gene_5659/gene_5694/gene_7979	13	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Glycosaminoglycan degradation	Glycosaminoglycan degradation	3/105	6/1145	0.5	5.45238095238095	3.47293832937742	0.0122140751367223	0.272091864241358	0.258948277432295	gene_705/gene_2690/gene_6122	3	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Ethylbenzene degradation	Ethylbenzene degradation	5/105	17/1145	0.294117647058824	3.20728291316527	2.91218462293616	0.0149091432461018	0.272091864241358	0.258948277432295	gene_3441/gene_4025/gene_4970/gene_6527/gene_8586	5	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Galactose metabolism	Galactose metabolism	8/105	41/1145	0.195121951219512	2.12775842044135	2.33568602488737	0.0281385844624282	0.339083015239776	0.322703374272894	gene_129/gene_705/gene_972/gene_1109/gene_2690/gene_4862/gene_6122/gene_7824	8	interaction_vs_self	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
gamma-Hexachlorocyclohexane degradation	gamma-Hexachlorocyclohexane degradation	8/105	41/1145	0.195121951219512	2.12775842044135	2.33568602488737	0.0281385844624282	0.339083015239776	0.322703374272894	gene_33/gene_1474/gene_3682/gene_4321/gene_5385/gene_5766/gene_7374/gene_8585	8	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Methane metabolism	Methane metabolism	4/105	14/1145	0.285714285714286	3.1156462585034	2.52968684179329	0.0325148096805265	0.339083015239776	0.322703374272894	gene_5766/gene_5980/gene_6240/gene_6609	4	interaction_vs_self	strong	down	FALSE	Energy Metabolism	METABOLIC
Glycerolipid metabolism	Glycerolipid metabolism	17/105	124/1145	0.137096774193548	1.49500768049155	1.85396231072888	0.0507109782974367	0.46273767696411	0.440384811530371	gene_705/gene_972/gene_1066/gene_1225/gene_1588/gene_1864/gene_2100/gene_2690/gene_2806/gene_3682/gene_4069/gene_4697/gene_4760/gene_5622/gene_6122/gene_6766/gene_8589	17	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Caprolactam degradation	Caprolactam degradation	4/105	20/1145	0.2	2.18095238095238	1.69224061731135	0.102939838275828	0.816001281090652	0.776583771477765	gene_1864/gene_4967/gene_5622/gene_7693	4	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Fatty acid biosynthesis (path 1)	Fatty acid biosynthesis (path 1)	4/105	21/1145	0.19047619047619	2.07709750566893	1.58224052635448	0.118580432766166	0.816001281090652	0.776583771477765	gene_3066/gene_3439/gene_4914/gene_6041	4	interaction_vs_self	strong	down	FALSE	Lipid Metabolism	METABOLIC
Benzoate degradation via CoA ligation	Benzoate degradation via CoA ligation	9/105	64/1145	0.140625	1.53348214285714	1.39504436461311	0.122959097150646	0.816001281090652	0.776583771477765	gene_972/gene_3441/gene_3703/gene_4970/gene_5009/gene_5481/gene_5515/gene_7103/gene_8586	9	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Sphingoglycolipid metabolism	Sphingoglycolipid metabolism	6/105	42/1145	0.142857142857143	1.5578231292517	1.16983442883731	0.179956762709713	0.991790045306902	0.943880937134182	gene_705/gene_1588/gene_2636/gene_2690/gene_4069/gene_6122	6	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	2/105	9/1145	0.222222222222222	2.42328042328042	1.36148718210831	0.196488976066167	0.991790045306902	0.943880937134182	gene_4305/gene_6749	2	interaction_vs_self	strong	down	FALSE	Lipid Metabolism	METABOLIC
Fatty acid metabolism	Fatty acid metabolism	6/105	45/1145	0.133333333333333	1.45396825396825	0.986793749859567	0.22465885752752	0.991790045306902	0.943880937134182	gene_1225/gene_1474/gene_2106/gene_4321/gene_8585/gene_8589	6	interaction_vs_self	strong	down	FALSE	Lipid Metabolism	METABOLIC
Flavonoids, stilbene and lignin biosynthesis	Flavonoids, stilbene and lignin biosynthesis	5/105	36/1145	0.138888888888889	1.51455026455026	0.996332449923833	0.228812252092943	0.991790045306902	0.943880937134182	gene_1439/gene_3830/gene_5659/gene_5766/gene_7979	5	interaction_vs_self	strong	down	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Ascorbate and aldarate metabolism	Ascorbate and aldarate metabolism	5/105	37/1145	0.135135135135135	1.47361647361647	0.930140969188512	0.246574104007436	0.991790045306902	0.943880937134182	gene_972/gene_3223/gene_6267/gene_7693/gene_8589	5	interaction_vs_self	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	7/105	57/1145	0.12280701754386	1.33918128654971	0.834345360712548	0.26225218634239	0.991790045306902	0.943880937134182	gene_1225/gene_1864/gene_2951/gene_5622/gene_5837/gene_7970/gene_8589	7	interaction_vs_self	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
Nucleotide sugars metabolism	Nucleotide sugars metabolism	3/105	20/1145	0.15	1.63571428571429	0.910944041980103	0.275446395154556	0.991790045306902	0.943880937134182	gene_972/gene_4724/gene_5037	3	interaction_vs_self	strong	down	FALSE	Nucleotide Metabolism	METABOLIC
Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	4/105	31/1145	0.129032258064516	1.40706605222734	0.72978364955226	0.314872324572121	0.991790045306902	0.943880937134182	gene_1864/gene_4745/gene_5622/gene_6795	4	interaction_vs_self	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
Phenylalanine metabolism	Phenylalanine metabolism	4/105	33/1145	0.121212121212121	1.32178932178932	0.595754315379845	0.358515665505529	0.991790045306902	0.943880937134182	gene_1876/gene_2965/gene_5515/gene_5766	4	interaction_vs_self	strong	down	FALSE	Amino Acid Metabolism	METABOLIC
1,4-Dichlorobenzene degradation	1,4-Dichlorobenzene degradation	2/105	14/1145	0.142857142857143	1.5578231292517	0.666991385939067	0.372629338931734	0.991790045306902	0.943880937134182	gene_5766/gene_6858	2	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	2/105	14/1145	0.142857142857143	1.5578231292517	0.666991385939067	0.372629338931734	0.991790045306902	0.943880937134182	gene_2100/gene_5914	2	interaction_vs_self	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
Toluene and xylene degradation	Toluene and xylene degradation	2/105	14/1145	0.142857142857143	1.5578231292517	0.666991385939067	0.372629338931734	0.991790045306902	0.943880937134182	gene_6858/gene_7374	2	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Propanoate metabolism	Propanoate metabolism	3/105	25/1145	0.12	1.30857142857143	0.495458970891369	0.406248079685122	0.991790045306902	0.943880937134182	gene_4025/gene_6527/gene_8589	3	interaction_vs_self	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
Butanoate metabolism	Butanoate metabolism	6/105	56/1145	0.107142857142857	1.16836734693878	0.410325903324145	0.408988008632034	0.991790045306902	0.943880937134182	gene_323/gene_972/gene_4305/gene_6749/gene_6795/gene_8589	6	interaction_vs_self	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
Cyanoamino acid metabolism	Cyanoamino acid metabolism	4/105	36/1145	0.111111111111111	1.21164021164021	0.409802550097206	0.423840903312467	0.991790045306902	0.943880937134182	gene_1439/gene_5515/gene_5659/gene_7979	4	interaction_vs_self	strong	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Glutathione metabolism	Glutathione metabolism	2/105	18/1145	0.111111111111111	1.21164021164021	0.287450768319305	0.502671115131123	0.991790045306902	0.943880937134182	gene_936/gene_1730	2	interaction_vs_self	strong	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	2/105	18/1145	0.111111111111111	1.21164021164021	0.287450768319305	0.502671115131123	0.991790045306902	0.943880937134182	gene_1875/gene_1877	2	interaction_vs_self	strong	down	FALSE	Amino Acid Metabolism	METABOLIC
Blood group glycolipid biosynthesis - lact series	Blood group glycolipid biosynthesis - lact series	2/105	19/1145	0.105263157894737	1.14786967418546	0.206432329437348	0.532447668485049	0.991790045306902	0.943880937134182	gene_1588/gene_4069	2	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Blood group glycolipid biosynthesis - neolact series	Blood group glycolipid biosynthesis - neolact series	2/105	19/1145	0.105263157894737	1.14786967418546	0.206432329437348	0.532447668485049	0.991790045306902	0.943880937134182	gene_1588/gene_4069	2	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Chondroitin / heparan sulfate biosynthesis	Chondroitin / heparan sulfate biosynthesis	2/105	19/1145	0.105263157894737	1.14786967418546	0.206432329437348	0.532447668485049	0.991790045306902	0.943880937134182	gene_1588/gene_4069	2	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Keratan sulfate biosynthesis	Keratan sulfate biosynthesis	2/105	19/1145	0.105263157894737	1.14786967418546	0.206432329437348	0.532447668485049	0.991790045306902	0.943880937134182	gene_1588/gene_4069	2	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
2,4-Dichlorobenzoate degradation	2,4-Dichlorobenzoate degradation	1/105	8/1145	0.125	1.36309523809524	0.327322836907363	0.53788971461165	0.991790045306902	0.943880937134182	gene_6795	1	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Sphingophospholipid biosynthesis	Sphingophospholipid biosynthesis	1/105	8/1145	0.125	1.36309523809524	0.327322836907363	0.53788971461165	0.991790045306902	0.943880937134182	gene_2806	1	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Lipids	METABOLIC
O-Glycans biosynthesis	O-Glycans biosynthesis	2/105	20/1145	0.1	1.09047619047619	0.129647466648854	0.561003365521771	0.991790045306902	0.943880937134182	gene_1588/gene_4069	2	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Fructose and mannose metabolism	Fructose and mannose metabolism	6/105	66/1145	0.0909090909090909	0.991341991341991	-0.0230128418722388	0.57558684648715	0.991790045306902	0.943880937134182	gene_972/gene_1588/gene_4069/gene_5170/gene_5485/gene_8548	6	interaction_vs_self	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
1,2-Dichloroethane degradation	1,2-Dichloroethane degradation	1/105	9/1145	0.111111111111111	1.21164021164021	0.202451625592314	0.580564806929835	0.991790045306902	0.943880937134182	gene_8589	1	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Tryptophan metabolism	Tryptophan metabolism	7/105	78/1145	0.0897435897435897	0.978632478632479	-0.0620883660211104	0.586675665478949	0.991790045306902	0.943880937134182	gene_1474/gene_4321/gene_5515/gene_5766/gene_6240/gene_8585/gene_8589	7	interaction_vs_self	strong	down	FALSE	Amino Acid Metabolism	METABOLIC
Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	2/105	21/1145	0.0952380952380952	1.03854875283447	0.0566275556800553	0.588309959553611	0.991790045306902	0.943880937134182	gene_1588/gene_4069	2	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Riboflavin metabolism	Riboflavin metabolism	2/105	21/1145	0.0952380952380952	1.03854875283447	0.0566275556800553	0.588309959553611	0.991790045306902	0.943880937134182	gene_33/gene_5385	2	interaction_vs_self	strong	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Bile acid biosynthesis	Bile acid biosynthesis	4/105	45/1145	0.0888888888888889	0.969312169312169	-0.0667063374030941	0.605270715246819	0.991790045306902	0.943880937134182	gene_972/gene_1225/gene_5766/gene_8589	4	interaction_vs_self	strong	down	FALSE	Lipid Metabolism	METABOLIC
Globoside metabolism	Globoside metabolism	2/105	22/1145	0.0909090909090909	0.991341991341991	-0.0130235826402472	0.614354473905777	0.991790045306902	0.943880937134182	gene_1588/gene_4069	2	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	3/105	34/1145	0.0882352941176471	0.96218487394958	-0.0710949860844159	0.617776957046167	0.991790045306902	0.943880937134182	gene_6749/gene_7146/gene_8589	3	interaction_vs_self	strong	down	FALSE	Amino Acid Metabolism	METABOLIC
Vitamin B6 metabolism	Vitamin B6 metabolism	2/105	23/1145	0.0869565217391304	0.94824016563147	-0.0796436874895162	0.639136685755949	0.991790045306902	0.943880937134182	gene_972/gene_6142	2	interaction_vs_self	strong	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Styrene degradation	Styrene degradation	2/105	25/1145	0.08	0.872380952380952	-0.204912043516801	0.684964227946307	0.991790045306902	0.943880937134182	gene_5515/gene_5766	2	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Alkaloid biosynthesis I	Alkaloid biosynthesis I	1/105	12/1145	0.0833333333333333	0.908730158730159	-0.10094712518703	0.686535124025457	0.991790045306902	0.943880937134182	gene_5766	1	interaction_vs_self	strong	down	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Benzoate degradation via hydroxylation	Benzoate degradation via hydroxylation	1/105	12/1145	0.0833333333333333	0.908730158730159	-0.10094712518703	0.686535124025457	0.991790045306902	0.943880937134182	gene_6858	1	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Tetrachloroethene degradation	Tetrachloroethene degradation	1/105	12/1145	0.0833333333333333	0.908730158730159	-0.10094712518703	0.686535124025457	0.991790045306902	0.943880937134182	gene_972	1	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Nitorobenzene degradation	Nitorobenzene degradation	2/105	26/1145	0.0769230769230769	0.838827838827839	-0.264029620984497	0.706054579343749	0.991790045306902	0.943880937134182	gene_7374/gene_8587	2	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Pentose phosphate pathway	Pentose phosphate pathway	2/105	28/1145	0.0714285714285714	0.77891156462585	-0.376191906221599	0.744745270179045	0.991790045306902	0.943880937134182	gene_2401/gene_7693	2	interaction_vs_self	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
Nitrogen metabolism	Nitrogen metabolism	1/105	16/1145	0.0625	0.681547619047619	-0.40742578667519	0.787672481512316	0.991790045306902	0.943880937134182	gene_2831	1	interaction_vs_self	strong	down	FALSE	Energy Metabolism	METABOLIC
Aminophosphonate metabolism	Aminophosphonate metabolism	1/105	17/1145	0.0588235294117647	0.641456582633053	-0.473045217938869	0.80741950493234	0.991790045306902	0.943880937134182	gene_2806	1	interaction_vs_self	strong	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Folate biosynthesis	Folate biosynthesis	1/105	17/1145	0.0588235294117647	0.641456582633053	-0.473045217938869	0.80741950493234	0.991790045306902	0.943880937134182	gene_3682	1	interaction_vs_self	strong	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Tyrosine metabolism	Tyrosine metabolism	4/105	59/1145	0.0677966101694915	0.739305891848265	-0.653030252875672	0.808815032181928	0.991790045306902	0.943880937134182	gene_1225/gene_1876/gene_2965/gene_5766	4	interaction_vs_self	strong	down	FALSE	Amino Acid Metabolism	METABOLIC
Pyruvate metabolism	Pyruvate metabolism	3/105	49/1145	0.0612244897959184	0.667638483965015	-0.755256525559005	0.844913185025678	0.991790045306902	0.943880937134182	gene_2951/gene_5650/gene_8589	3	interaction_vs_self	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
N-Glycans biosynthesis	N-Glycans biosynthesis	2/105	35/1145	0.0571428571428571	0.62312925170068	-0.719210393501605	0.847791871977678	0.991790045306902	0.943880937134182	gene_1588/gene_4069	2	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Androgen and estrogen metabolism	Androgen and estrogen metabolism	1/105	20/1145	0.05	0.545238095238095	-0.651649108682396	0.85638719519312	0.991790045306902	0.943880937134182	gene_5766	1	interaction_vs_self	strong	down	FALSE	Lipid Metabolism	METABOLIC
DNA polymerase	DNA polymerase	1/105	20/1145	0.05	0.545238095238095	-0.651649108682396	0.85638719519312	0.991790045306902	0.943880937134182	gene_6064	1	interaction_vs_self	strong	down	FALSE	REPLICATION AND REPAIR	REGULATORY
beta-Alanine metabolism	beta-Alanine metabolism	1/105	21/1145	0.0476190476190476	0.519274376417234	-0.706178929657159	0.869791056975096	0.991790045306902	0.943880937134182	gene_8589	1	interaction_vs_self	strong	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Fluorene degradation	Fluorene degradation	1/105	21/1145	0.0476190476190476	0.519274376417234	-0.706178929657159	0.869791056975096	0.991790045306902	0.943880937134182	gene_8587	1	interaction_vs_self	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Inositol phosphate metabolism	Inositol phosphate metabolism	1/105	21/1145	0.0476190476190476	0.519274376417234	-0.706178929657159	0.869791056975096	0.991790045306902	0.943880937134182	gene_3216	1	interaction_vs_self	strong	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	3/105	53/1145	0.0566037735849057	0.617250673854448	-0.906216660955049	0.881255779493568	0.991790045306902	0.943880937134182	gene_972/gene_2100/gene_4913	3	interaction_vs_self	strong	down	FALSE	Amino Acid Metabolism	METABOLIC
