gene_id	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg	signalp_mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction
gene_162	1978722	1978976	jgi.p|Ophnu1|1978722	Ophnu1	OphioH327chr_1	659049	665037	-	prediction	955	3	GO:0003676; GO:0003723; GO:0005515	nucleic acid binding; protein binding; RNA binding	molecular_function	0									yes	no	mRNA_162	TRUE	61273.S3BUQ3	0.0	2556.0	COG2183@1|root,KOG1856@2759|Eukaryota,38BWK@33154|Opisthokonta,3NUPH@4751|Fungi,3QMFD@4890|Ascomycota,2150A@147550|Sordariomycetes,3US4G@5151|Ophiostomatales	4751|Fungi	A	Plays a role in maintenance of chromatin structure during RNA polymerase II transcription elongation thereby repressing transcription initiation from cryptic promoters. Mediates the reassembly of nucleosomes onto the promoters of at least a selected set of genes during repression	SPT6	GO:0000082,GO:0000083,GO:0000122,GO:0000183,GO:0000228,GO:0000278,GO:0000414,GO:0000429,GO:0000430,GO:0000433,GO:0000775,GO:0000785,GO:0000790,GO:0000792,GO:0000988,GO:0000990,GO:0000991,GO:0001073,GO:0001178,GO:0001672,GO:0002831,GO:0002833,GO:0003674,GO:0003682,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005720,GO:0005721,GO:0005737,GO:0005739,GO:0006139,GO:0006323,GO:0006325,GO:0006333,GO:0006334,GO:0006338,GO:0006342,GO:0006348,GO:0006351,GO:0006354,GO:0006355,GO:0006357,GO:0006366,GO:0006368,GO:0006403,GO:0006405,GO:0006406,GO:0006611,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0006950,GO:0006996,GO:0007049,GO:0007154,GO:0007584,GO:0008023,GO:0008104,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009267,GO:0009299,GO:0009605,GO:0009607,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0009991,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010570,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010638,GO:0010639,GO:0010847,GO:0015031,GO:0015833,GO:0015931,GO:0016043,GO:0016070,GO:0016071,GO:0016458,GO:0016584,GO:0016973,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0022402,GO:0022607,GO:0030447,GO:0030466,GO:0030702,GO:0031056,GO:0031057,GO:0031058,GO:0031060,GO:0031062,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031399,GO:0031400,GO:0031401,GO:0031440,GO:0031445,GO:0031454,GO:0031491,GO:0031497,GO:0031503,GO:0031554,GO:0031564,GO:0031618,GO:0031667,GO:0031668,GO:0031669,GO:0031670,GO:0031974,GO:0031981,GO:0032101,GO:0032103,GO:0032104,GO:0032106,GO:0032107,GO:0032109,GO:0032268,GO:0032269,GO:0032270,GO:0032774,GO:0032784,GO:0032786,GO:0032968,GO:0032991,GO:0033036,GO:0033043,GO:0033044,GO:0033365,GO:0033554,GO:0034243,GO:0034502,GO:0034613,GO:0034622,GO:0034629,GO:0034641,GO:0034645,GO:0034654,GO:0034728,GO:0035065,GO:0035067,GO:0035327,GO:0036170,GO:0036180,GO:0040007,GO:0040008,GO:0040029,GO:0042221,GO:0042393,GO:0042594,GO:0042789,GO:0042886,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043244,GO:0043254,GO:0043618,GO:0043620,GO:0043933,GO:0043954,GO:0044085,GO:0044087,GO:0044182,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044382,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0044770,GO:0044772,GO:0044843,GO:0044877,GO:0045013,GO:0045014,GO:0045184,GO:0045814,GO:0045892,GO:0045893,GO:0045927,GO:0045934,GO:0045935,GO:0045944,GO:0045990,GO:0046015,GO:0046483,GO:0046907,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0050657,GO:0050658,GO:0050684,GO:0050789,GO:0050794,GO:0050896,GO:0051028,GO:0051128,GO:0051129,GO:0051130,GO:0051168,GO:0051169,GO:0051171,GO:0051172,GO:0051173,GO:0051179,GO:0051234,GO:0051236,GO:0051246,GO:0051247,GO:0051248,GO:0051252,GO:0051253,GO:0051254,GO:0051276,GO:0051569,GO:0051570,GO:0051574,GO:0051641,GO:0051649,GO:0051716,GO:0060255,GO:0060260,GO:0060303,GO:0061984,GO:0061985,GO:0061986,GO:0061987,GO:0065003,GO:0065004,GO:0065007,GO:0065008,GO:0070013,GO:0070727,GO:0070827,GO:0070887,GO:0071103,GO:0071166,GO:0071168,GO:0071426,GO:0071427,GO:0071440,GO:0071441,GO:0071496,GO:0071702,GO:0071704,GO:0071705,GO:0071824,GO:0071840,GO:0071931,GO:0080090,GO:0080134,GO:0090033,GO:0090304,GO:0097355,GO:0097659,GO:0098687,GO:0140110,GO:1900049,GO:1900050,GO:1900109,GO:1900111,GO:1900112,GO:1900114,GO:1900428,GO:1900430,GO:1900434,GO:1900436,GO:1900443,GO:1900445,GO:1901360,GO:1901362,GO:1901576,GO:1901983,GO:1901984,GO:1902275,GO:1902679,GO:1902680,GO:1903047,GO:1903311,GO:1903506,GO:1903507,GO:1903508,GO:1905268,GO:1905269,GO:2000112,GO:2000113,GO:2000142,GO:2000756,GO:2000757,GO:2001141,GO:2001251,GO:2001252		ko:K11292					ko00000,ko03021,ko03036				DLD,HHH_7,HTH_44,S1,SH2_2,SPT6_acidic,YqgF	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	3111.76776809043	0.0572792751274371	0.107184418727281	0.53439927003922	0.59306532391703	0.664481567111227	FALSE	FALSE	up
gene_163	1978723	1978977	jgi.p|Ophnu1|1978723	Ophnu1	OphioH327chr_1	666249	667865	+	prediction	963	0				0									no	no	mRNA_163	TRUE	61273.S3CF93	0.0	1021.0	COG5600@1|root,KOG2688@2759|Eukaryota,38J54@33154|Opisthokonta,3NZE0@4751|Fungi,3QS7N@4890|Ascomycota,215KP@147550|Sordariomycetes,3UTDR@5151|Ophiostomatales	4751|Fungi	D	pci domain-containing protein		GO:0000278,GO:0000281,GO:0000282,GO:0000346,GO:0000910,GO:0000956,GO:0000972,GO:0000973,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006351,GO:0006354,GO:0006366,GO:0006368,GO:0006396,GO:0006397,GO:0006401,GO:0006402,GO:0006403,GO:0006405,GO:0006406,GO:0006611,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007163,GO:0008104,GO:0008150,GO:0008152,GO:0008298,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0012505,GO:0015031,GO:0015833,GO:0015931,GO:0016043,GO:0016070,GO:0016071,GO:0016973,GO:0018130,GO:0019222,GO:0019438,GO:0019439,GO:0022402,GO:0030010,GO:0031123,GO:0031124,GO:0031503,GO:0031967,GO:0031975,GO:0032774,GO:0032991,GO:0033036,GO:0033554,GO:0034613,GO:0034641,GO:0034645,GO:0034654,GO:0034655,GO:0042886,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045184,GO:0046483,GO:0046700,GO:0046907,GO:0048519,GO:0050657,GO:0050658,GO:0050789,GO:0050896,GO:0051028,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051276,GO:0051301,GO:0051641,GO:0051649,GO:0051716,GO:0060255,GO:0061640,GO:0065007,GO:0070390,GO:0070727,GO:0071025,GO:0071027,GO:0071028,GO:0071033,GO:0071166,GO:0071426,GO:0071427,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901575,GO:1901576,GO:1903047											PCI	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	CE8	-	-	interaction_vs_self	481.877924678751	0.175589607173064	0.171641369009319	1.02300283542676	0.306306505191284	0.3841734336172	FALSE	FALSE	up
gene_164	1978724	1978978	jgi.p|Ophnu1|1978724	Ophnu1	OphioH327chr_1	668870	670642	-	prediction	967	0				0									no	no	mRNA_164	TRUE	61273.S3BWR5	1.14e-232	656.0	28HI0@1|root,2QWHV@2759|Eukaryota,38G99@33154|Opisthokonta,3NVKV@4751|Fungi,3QJVW@4890|Ascomycota,216DC@147550|Sordariomycetes,3URFS@5151|Ophiostomatales	4751|Fungi	S	Beta-glucosidase (SUN family)		GO:0000322,GO:0000323,GO:0000324,GO:0003674,GO:0003824,GO:0004553,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0008422,GO:0009986,GO:0015926,GO:0016787,GO:0016798,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464											SUN	SP	TRUE	0.000532	0.999437	CS pos: 21-22. Pr: 0.9729	TRUE	TRUE	3	-	GH132(121-379)	GH132_e1(121-377)	GH132	GH132_e1	beta-glucan	interaction_vs_self	567.190374769391	0.519057310926931	0.145482565625351	3.5678317102519	0.000359947555611384	0.000830946892134154	TRUE	FALSE	up
gene_165	1978725	1978979	jgi.p|Ophnu1|1978725	Ophnu1	OphioH327chr_1	675153	676358	-	prediction	971	0				0									no	no	mRNA_165	TRUE	61273.S3BZV0	3.54e-212	593.0	2E88K@1|root,2SERQ@2759|Eukaryota,3A48A@33154|Opisthokonta,3P27M@4751|Fungi,3QU6Y@4890|Ascomycota,2193Y@147550|Sordariomycetes,3UQV4@5151|Ophiostomatales	4751|Fungi	S	ubiquitin														OTHER	FALSE	1.000000	0.000045		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	7365.49814529795	0.788324468033992	0.109960652361014	7.16915051982256	7.54645503733061e-13	4.24705161864234e-12	TRUE	FALSE	up
gene_166	1978726	1978980	jgi.p|Ophnu1|1978726	Ophnu1	OphioH327chr_1	677550	678932	+	prediction	977	0				0									no	no	mRNA_166	TRUE	61273.S3CW06	5.71e-184	526.0	KOG2918@1|root,KOG2918@2759|Eukaryota,38FIG@33154|Opisthokonta,3NUP8@4751|Fungi,3QN9X@4890|Ascomycota,2187H@147550|Sordariomycetes,3UVB9@5151|Ophiostomatales	4751|Fungi	O	Leucine carboxyl methyltransferase	PPM1	GO:0003674,GO:0003824,GO:0003880,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006464,GO:0006479,GO:0006481,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008171,GO:0008213,GO:0008276,GO:0008757,GO:0009894,GO:0009987,GO:0010340,GO:0010506,GO:0016740,GO:0016741,GO:0018410,GO:0018423,GO:0019222,GO:0019538,GO:0031323,GO:0031329,GO:0032259,GO:0036211,GO:0043170,GO:0043412,GO:0043414,GO:0043687,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051998,GO:0065007,GO:0071704,GO:0140096,GO:1901564	2.1.1.233	ko:K18203					ko00000,ko01000,ko01009				LCM	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1239.71804208418	0.43331524050578	0.0812652532237839	5.33210964485079	9.70782903492954e-08	3.45526056295205e-07	TRUE	FALSE	up
gene_167	1978727	1978981	jgi.p|Ophnu1|1978727	Ophnu1	OphioH327chr_1	679124	681237	-	prediction	981	4	GO:0003677; GO:0003702; GO:0005667; GO:0006352	DNA binding; RNA polymerase II transcription factor activity; transcription factor complex; transcription initiation	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_167	TRUE	61273.S3BUP8	2.67e-197	575.0	KOG3902@1|root,KOG3902@2759|Eukaryota,38PQP@33154|Opisthokonta,3NXIN@4751|Fungi,3QJPY@4890|Ascomycota,211GN@147550|Sordariomycetes,3UQZY@5151|Ophiostomatales	4751|Fungi	K	Transcription initiation factor IID, 18kD subunit	SPT3	GO:0000123,GO:0000124,GO:0000228,GO:0000785,GO:0000790,GO:0001403,GO:0003674,GO:0003676,GO:0003677,GO:0003712,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0005829,GO:0006139,GO:0006325,GO:0006338,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006464,GO:0006473,GO:0006475,GO:0006725,GO:0006807,GO:0006996,GO:0007124,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016043,GO:0016049,GO:0016070,GO:0016569,GO:0016570,GO:0016573,GO:0018130,GO:0018193,GO:0018205,GO:0018393,GO:0018394,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0030447,GO:0031248,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0036211,GO:0036267,GO:0040007,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043543,GO:0044182,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0046483,GO:0046695,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0051276,GO:0060255,GO:0065007,GO:0070013,GO:0070461,GO:0070783,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1902493,GO:1902494,GO:1903506,GO:1905368,GO:1990234,GO:2000112,GO:2001141		ko:K11313,ko:K19476	ko04144,ko05202,map04144,map05202				ko00000,ko00001,ko03021,ko03036				TFIID-18kDa	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1810.73504249882	-0.4257022415738	0.0915311462075503	-4.65090036793054	3.30488973287466e-06	9.816050004652e-06	TRUE	FALSE	down
gene_168	1978728	1978982	jgi.p|Ophnu1|1978728	Ophnu1	OphioH327chr_1	682604	684262	-	prediction	987	21	GO:0004497; GO:0005506; GO:0006118; GO:0018585; GO:0018586; GO:0018587; GO:0018588; GO:0018589; GO:0018590; GO:0018591; GO:0018592; GO:0018593; GO:0018594; GO:0018595; GO:0018596; GO:0018597; GO:0018598; GO:0018599; GO:0018600; GO:0020037; GO:0043823	2-hydroxyisobutyrate 3-monooxygenase activity; 4-chlorophenoxyacetate monooxygenase activity; 4-nitrocatechol 4-monooxygenase activity; alpha-pinene dehydrogenase activity; alpha-pinene monooxygenase activity; ammonia monooxygenase activity; di-n-butyltin dioxygenase activity; dimethylsilanediol hydroxylase activity; electron transport; fluorene oxygenase activity; heme binding; hydroxymethylsilanetriol oxidase activity; iron ion binding; limonene 8-monooxygenase activity; methyl tertiary butyl ether 3-monooxygenase activity; methylsilanetriol hydroxylase activity; mono-butyltin dioxygenase activity; monooxygenase activity; spheroidene monooxygenase activity; tert-butyl alcohol 2-monooxygenase activity; tri-n-butyltin dioxygenase activity	biological_process; molecular_function	4	1.14.-.-	Acting on paired donors, with incorporation or reduction of	\N	\N	\N	Ascorbate and aldarate metabolism; Flavonoids, stilbene and lignin biosynthesis; Fluorene degradation; gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics; Biosynthesis of Secondary Metabolites; Carbohydrate Metabolism	METABOLIC	yes	yes	mRNA_168	TRUE	61273.S3CF89	0.0	948.0	COG2124@1|root,KOG0157@2759|Eukaryota,38ENT@33154|Opisthokonta,3NYGE@4751|Fungi,3QS51@4890|Ascomycota,2127P@147550|Sordariomycetes,3UPH7@5151|Ophiostomatales	4751|Fungi	Q	Cytochrome P450													p450	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1504.91279976052	-0.447595499321467	0.0809277058308119	-5.53080672096666	3.18761398275608e-08	1.1904875956541e-07	TRUE	FALSE	down
gene_169	1978729	1978983	jgi.p|Ophnu1|1978729	Ophnu1	OphioH327chr_1	695041	699474	+	prediction	993	0				0									no	no	mRNA_169	TRUE	61273.S3BZU4	0.0	2268.0	28K9D@1|root,2QSQ0@2759|Eukaryota,39WRY@33154|Opisthokonta,3P0BM@4751|Fungi,3QK4K@4890|Ascomycota,2176C@147550|Sordariomycetes,3URKX@5151|Ophiostomatales	4751|Fungi	U	Meiotic cell cortex C-terminal pleckstrin homology													Mcp5_PH	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1294.71633643822	0.670048940778792	0.10327207309578	6.48819105391011	8.68730757521019e-11	4.13589281667404e-10	TRUE	FALSE	up
gene_170	1978730	1978984	jgi.p|Ophnu1|1978730	Ophnu1	OphioH327chr_1	700177	701133	+	prediction	997	0				1	3.4.19.12	Ubiquitinyl hydrolase 1.	Thiol-dependent hydrolysis of ester, thiolester, amide, peptide and isopeptide bonds formed by the C-terminal Gly of ubiquitin (a 76-residue protein attached to proteins as an intracellular targeting signal).	\N	\N	\N	\N	\N	no	yes	mRNA_170	TRUE	61273.S3CW01	3.13e-127	374.0	COG5539@1|root,KOG2606@2759|Eukaryota,38DFR@33154|Opisthokonta,3NZP9@4751|Fungi,3QN3Y@4890|Ascomycota,215HV@147550|Sordariomycetes,3USVI@5151|Ophiostomatales	4751|Fungi	OT	OTU-like cysteine protease	OTU2	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010033,GO:0010243,GO:0010498,GO:0019538,GO:0019941,GO:0030163,GO:0030433,GO:0033554,GO:0034976,GO:0036211,GO:0036503,GO:0042221,GO:0043161,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044464,GO:0050896,GO:0051603,GO:0051716,GO:0070647,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901698	3.4.19.12	ko:K18342					ko00000,ko01000,ko04121				OTU	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	272.962935900408	-0.062432937790375	0.196043229038255	-0.318465157387262	0.750132120276674	0.801239200095874	FALSE	FALSE	down
gene_171	1978731	1978985	jgi.p|Ophnu1|1978731	Ophnu1	OphioH327chr_1	701395	703662	-	prediction	1001	0				0									no	no	mRNA_171	TRUE	61273.S3BUP5	0.0	1302.0	2EGR4@1|root,2SMKU@2759|Eukaryota,39UMK@33154|Opisthokonta,3NX7R@4751|Fungi,3QQQR@4890|Ascomycota,217QS@147550|Sordariomycetes,3UUP0@5151|Ophiostomatales	4751|Fungi	S	Protein of unknown function (DUF3405)													DUF3405	OTHER	FALSE	0.684997	0.315006		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	37.6593554377833	0.345709351930901	0.385956553786518	0.895720900550173	0.370401844835916	0.450258932107448	FALSE	FALSE	up
gene_172	1978732	1978986	jgi.p|Ophnu1|1978732	Ophnu1	OphioH327chr_1	705026	706150	+	prediction	1007	0				0									no	no	mRNA_172	TRUE	61273.S3CF82	2.33e-180	509.0	KOG2027@1|root,KOG2027@2759|Eukaryota,38H4P@33154|Opisthokonta,3NW5R@4751|Fungi,3QSRE@4890|Ascomycota,216K2@147550|Sordariomycetes,3UT8X@5151|Ophiostomatales	4751|Fungi	Z	Regulator of Vps4 activity in the MVB pathway	IST1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0006508,GO:0006511,GO:0006807,GO:0006810,GO:0006886,GO:0007034,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0012505,GO:0015031,GO:0015833,GO:0016192,GO:0016197,GO:0019538,GO:0019941,GO:0030163,GO:0031410,GO:0031982,GO:0032509,GO:0032511,GO:0033036,GO:0033365,GO:0034613,GO:0042886,GO:0043162,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043328,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0045184,GO:0045324,GO:0046907,GO:0051179,GO:0051234,GO:0051603,GO:0051641,GO:0051649,GO:0070727,GO:0071702,GO:0071704,GO:0071705,GO:0071985,GO:0072594,GO:0072665,GO:0072666,GO:0097708,GO:1901564,GO:1901565,GO:1901575		ko:K19476	ko04144,map04144				ko00000,ko00001				Ist1	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1884.60611284125	-0.0723518071868153	0.158923572602414	-0.455261645595024	0.648921015820951	0.71324651970048	FALSE	FALSE	down
gene_173	1978733	1978987	jgi.p|Ophnu1|1978733	Ophnu1	OphioH327chr_1	706371	706887	-	prediction	1013	1	GO:0006810	transport	biological_process	0									yes	no	mRNA_173	TRUE	61273.S3BWQ5	1.89e-100	291.0	COG5030@1|root,KOG0935@2759|Eukaryota,38BNQ@33154|Opisthokonta,3NW9H@4751|Fungi,3QPHT@4890|Ascomycota,213RP@147550|Sordariomycetes,3UVF7@5151|Ophiostomatales	4751|Fungi	U	Clathrin adaptor complex small chain	aps2	GO:0005575,GO:0005622,GO:0005623,GO:0005628,GO:0005634,GO:0005737,GO:0005886,GO:0005905,GO:0005933,GO:0005935,GO:0005938,GO:0006810,GO:0006886,GO:0006897,GO:0006898,GO:0008104,GO:0008150,GO:0012505,GO:0012506,GO:0015031,GO:0015833,GO:0016020,GO:0016192,GO:0030117,GO:0030118,GO:0030119,GO:0030120,GO:0030122,GO:0030125,GO:0030128,GO:0030131,GO:0030132,GO:0030135,GO:0030136,GO:0030139,GO:0030427,GO:0030659,GO:0030662,GO:0030665,GO:0030666,GO:0030669,GO:0031090,GO:0031410,GO:0031982,GO:0032991,GO:0033036,GO:0034613,GO:0042763,GO:0042764,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0045184,GO:0045334,GO:0046907,GO:0048475,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0070727,GO:0071702,GO:0071705,GO:0071944,GO:0072583,GO:0097708,GO:0098588,GO:0098657,GO:0098796,GO:0098797,GO:0098805,GO:0099568		ko:K11827	ko04144,ko04721,ko04961,ko05016,map04144,map04721,map04961,map05016				ko00000,ko00001,ko04131				Clat_adaptor_s	OTHER	FALSE	0.999534	0.000478		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1390.33490302066	0.887411654227603	0.0741217380025085	11.9723535651251	4.96013414397231e-33	7.87731878894304e-32	TRUE	FALSE	up
gene_174	1978734	1978988	jgi.p|Ophnu1|1978734	Ophnu1	OphioH327chr_1	708709	710126	+	prediction	1019	5	GO:0004553; GO:0004568; GO:0005975; GO:0006032; GO:0008843	carbohydrate metabolic process; chitin catabolic process; chitinase activity; endochitinase activity; hydrolase activity, hydrolyzing O-glycosyl compounds	biological_process; molecular_function	1	3.2.1.14	Chitinase.	Hydrolysis of the 1,4-beta-linkages of N-acetyl-D-glucosamine polymers of chitin.	\N	\N	Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC	yes	yes	mRNA_174	TRUE	61273.S3BZT7	1.08e-253	704.0	COG3325@1|root,KOG2806@2759|Eukaryota,38BJK@33154|Opisthokonta,3NW3A@4751|Fungi,3QKIS@4890|Ascomycota,216IJ@147550|Sordariomycetes	4751|Fungi	G	Belongs to the glycosyl hydrolase 18 family	CHT4	GO:0003674,GO:0003824,GO:0004553,GO:0004568,GO:0005488,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0006022,GO:0006026,GO:0006030,GO:0006032,GO:0006040,GO:0006807,GO:0008061,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009653,GO:0009987,GO:0016787,GO:0016798,GO:0017144,GO:0030154,GO:0030435,GO:0032502,GO:0042737,GO:0043170,GO:0043934,GO:0044237,GO:0044248,GO:0044424,GO:0044464,GO:0046348,GO:0048646,GO:0048856,GO:0048869,GO:0071704,GO:0097367,GO:1901071,GO:1901072,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575	3.2.1.14	ko:K01183	ko00520,ko01100,map00520,map01100		R01206,R02334	RC00467	ko00000,ko00001,ko01000		GH18		Glyco_hydro_18	SP	TRUE	0.000289	0.999691	CS pos: 26-27. Pr: 0.8794	TRUE	TRUE	3	3.2.1.14:58	GH18(51-401)	GH18_e272(53-401)	GH18	GH18_e272	chitin	interaction_vs_self	609.912416197113	-0.636637581926543	0.103222960131141	-6.1675966385552	6.93357385926022e-10	3.04210108842991e-09	TRUE	FALSE	down
