gene_id	mrna_id	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate
gene_2734	mRNA_2734	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2735	mRNA_2735	SP	TRUE	0.376070	0.623922	CS pos: 22-23. Pr: 0.3083	FALSE	FALSE	0	-	-	-	-	-	-
gene_2736	mRNA_2736	OTHER	FALSE	1.000000	0.000023		FALSE	FALSE	0	-	-	-	-	-	-
gene_2737	mRNA_2737	OTHER	FALSE	1.000000	0.000020		FALSE	FALSE	0	-	-	-	-	-	-
gene_2738	mRNA_2738	OTHER	FALSE	0.999992	0.000012		FALSE	FALSE	0	-	-	-	-	-	-
gene_2739	mRNA_2739	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2740	mRNA_2740	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	AA9	-	-
gene_2741	mRNA_2741	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2742	mRNA_2742	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2743	mRNA_2743	OTHER	FALSE	1.000000	0.000003		TRUE	TRUE	3	-	GT2(197-277)	GT2(113-326)	GT2	GT2	-
gene_2744	mRNA_2744	OTHER	FALSE	1.000000	0.000008		FALSE	FALSE	0	-	-	-	-	-	-
gene_2745	mRNA_2745	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2746	mRNA_2746	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2747	mRNA_2747	OTHER	FALSE	0.997903	0.002098		FALSE	FALSE	0	-	-	-	-	-	-
gene_2748	mRNA_2748	OTHER	FALSE	0.999966	0.000060		FALSE	FALSE	0	-	-	-	-	-	-
gene_2749	mRNA_2749	OTHER	FALSE	1.000000	0.000004		TRUE	FALSE	1	-	-	-	GT57	-	-
gene_2750	mRNA_2750	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2751	mRNA_2751	SP	TRUE	0.000242	0.999747	CS pos: 22-23. Pr: 0.9788	TRUE	TRUE	3	-	GH16_3(55-328)	GH16_e177(56-328)	GH16_3+GH16_3	GH16_3	-
gene_2752	mRNA_2752	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2753	mRNA_2753	SP	TRUE	0.000374	0.999601	CS pos: 25-26. Pr: 0.9667	FALSE	FALSE	0	-	-	-	-	-	-
gene_2754	mRNA_2754	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2755	mRNA_2755	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2756	mRNA_2756	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2757	mRNA_2757	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2758	mRNA_2758	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2759	mRNA_2759	OTHER	FALSE	0.996515	0.003513		FALSE	FALSE	0	-	-	-	-	-	-
gene_2760	mRNA_2760	OTHER	FALSE	1.000000	0.000005		TRUE	FALSE	1	-	-	-	CE5	-	-
gene_2761	mRNA_2761	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GT2+GT2	-	-
gene_2762	mRNA_2762	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2763	mRNA_2763	OTHER	FALSE	0.999842	0.000168		FALSE	FALSE	0	-	-	-	-	-	-
gene_2764	mRNA_2764	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2765	mRNA_2765	OTHER	FALSE	0.999904	0.000103		FALSE	FALSE	0	-	-	-	-	-	-
gene_2766	mRNA_2766	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2767	mRNA_2767	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2768	mRNA_2768	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH47	-	-
gene_2769	mRNA_2769	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2770	mRNA_2770	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-
gene_2771	mRNA_2771	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2772	mRNA_2772	OTHER	FALSE	1.000000	0.000007		FALSE	FALSE	0	-	-	-	-	-	-
gene_2773	mRNA_2773	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2774	mRNA_2774	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2775	mRNA_2775	OTHER	FALSE	1.000000	0.000007		FALSE	FALSE	0	-	-	-	-	-	-
gene_2776	mRNA_2776	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2777	mRNA_2777	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2778	mRNA_2778	SP	TRUE	0.000210	0.999757	CS pos: 19-20. Pr: 0.9781	FALSE	FALSE	0	-	-	-	-	-	-
gene_2779	mRNA_2779	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2780	mRNA_2780	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	AA9	-	-
gene_2781	mRNA_2781	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2782	mRNA_2782	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_2783	mRNA_2783	OTHER	FALSE	0.999895	0.000123		FALSE	FALSE	0	-	-	-	-	-	-
gene_2784	mRNA_2784	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2785	mRNA_2785	OTHER	FALSE	0.999982	0.000052		FALSE	FALSE	0	-	-	-	-	-	-
gene_2786	mRNA_2786	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH43_25+GH43_25	-	-
gene_2787	mRNA_2787	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2788	mRNA_2788	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2789	mRNA_2789	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2790	mRNA_2790	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2791	mRNA_2791	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2792	mRNA_2792	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2793	mRNA_2793	OTHER	FALSE	0.999933	0.000058		TRUE	FALSE	1	-	-	-	GT0	-	-
gene_2794	mRNA_2794	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2795	mRNA_2795	SP	TRUE	0.000353	0.999616	CS pos: 36-37. Pr: 0.9552	FALSE	FALSE	0	-	-	-	-	-	-
gene_2796	mRNA_2796	OTHER	FALSE	0.999899	0.000104		FALSE	FALSE	0	-	-	-	-	-	-
gene_2797	mRNA_2797	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2798	mRNA_2798	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2799	mRNA_2799	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2800	mRNA_2800	SP	TRUE	0.000214	0.999753	CS pos: 27-28. Pr: 0.9498	FALSE	FALSE	0	-	-	-	-	-	-
gene_2801	mRNA_2801	SP	TRUE	0.000304	0.999675	CS pos: 22-23. Pr: 0.9729	FALSE	FALSE	0	-	-	-	-	-	-
gene_2802	mRNA_2802	OTHER	FALSE	0.999994	0.000026		FALSE	FALSE	0	-	-	-	-	-	-
gene_2803	mRNA_2803	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2804	mRNA_2804	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2805	mRNA_2805	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2806	mRNA_2806	OTHER	FALSE	0.999711	0.000308		TRUE	FALSE	1	-	-	-	GT8	-	-
gene_2807	mRNA_2807	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2808	mRNA_2808	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2809	mRNA_2809	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2810	mRNA_2810	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2811	mRNA_2811	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2812	mRNA_2812	OTHER	FALSE	1.000000	0.000013		FALSE	FALSE	0	-	-	-	-	-	-
gene_2813	mRNA_2813	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2814	mRNA_2814	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2815	mRNA_2815	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2816	mRNA_2816	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2817	mRNA_2817	OTHER	FALSE	0.997572	0.002473		FALSE	FALSE	0	-	-	-	-	-	-
gene_2818	mRNA_2818	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2819	mRNA_2819	OTHER	FALSE	1.000000	0.000004		TRUE	FALSE	1	-	-	-	GH131	-	-
gene_2820	mRNA_2820	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2821	mRNA_2821	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2822	mRNA_2822	SP	TRUE	0.000188	0.999756	CS pos: 19-20. Pr: 0.9604	FALSE	FALSE	0	-	-	-	-	-	-
gene_2823	mRNA_2823	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2824	mRNA_2824	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	CBM1+GH45_1+GH45_1	-	-
gene_2825	mRNA_2825	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2826	mRNA_2826	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2827	mRNA_2827	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2828	mRNA_2828	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-
gene_2829	mRNA_2829	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2830	mRNA_2830	OTHER	FALSE	1.000000	0.000066		FALSE	FALSE	0	-	-	-	-	-	-
gene_2831	mRNA_2831	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2832	mRNA_2832	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_2833	mRNA_2833	OTHER	FALSE	1.000000	0.000019		FALSE	FALSE	0	-	-	-	-	-	-
gene_2834	mRNA_2834	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2835	mRNA_2835	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT32	-	-
gene_2836	mRNA_2836	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2837	mRNA_2837	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2838	mRNA_2838	OTHER	FALSE	0.999987	0.000040		FALSE	FALSE	0	-	-	-	-	-	-
gene_2839	mRNA_2839	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2840	mRNA_2840	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2841	mRNA_2841	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2842	mRNA_2842	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT2	-	-
gene_2843	mRNA_2843	OTHER	FALSE	0.999728	0.000259		FALSE	FALSE	0	-	-	-	-	-	-
gene_2844	mRNA_2844	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2845	mRNA_2845	OTHER	FALSE	0.986078	0.013941		FALSE	FALSE	0	-	-	-	-	-	-
gene_2846	mRNA_2846	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH63	-	-
gene_2847	mRNA_2847	SP	TRUE	0.000320	0.999649	CS pos: 17-18. Pr: 0.9731	FALSE	FALSE	0	-	-	-	-	-	-
gene_2848	mRNA_2848	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2849	mRNA_2849	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2850	mRNA_2850	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2851	mRNA_2851	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2852	mRNA_2852	OTHER	FALSE	0.999613	0.000416		FALSE	FALSE	0	-	-	-	-	-	-
gene_2853	mRNA_2853	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_2854	mRNA_2854	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2855	mRNA_2855	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_2856	mRNA_2856	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	CBM1+AA9	-	-
gene_2857	mRNA_2857	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2858	mRNA_2858	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2859	mRNA_2859	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2860	mRNA_2860	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_2861	mRNA_2861	OTHER	FALSE	0.999983	0.000024		FALSE	FALSE	0	-	-	-	-	-	-
gene_2862	mRNA_2862	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GH28	-	-
gene_2863	mRNA_2863	SP	TRUE	0.003316	0.996651	CS pos: 21-22. Pr: 0.9435	FALSE	FALSE	0	-	-	-	-	-	-
gene_2864	mRNA_2864	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2865	mRNA_2865	SP	TRUE	0.000245	0.999713	CS pos: 22-23. Pr: 0.7078	FALSE	FALSE	0	-	-	-	-	-	-
gene_2866	mRNA_2866	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2867	mRNA_2867	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2868	mRNA_2868	SP	TRUE	0.000423	0.999539	CS pos: 21-22. Pr: 0.9752	FALSE	FALSE	0	-	-	-	-	-	-
gene_2869	mRNA_2869	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2870	mRNA_2870	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2871	mRNA_2871	OTHER	FALSE	1.000000	0.000013		FALSE	FALSE	0	-	-	-	-	-	-
gene_2872	mRNA_2872	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GT15	-	-
gene_2873	mRNA_2873	OTHER	FALSE	0.999974	0.000080		FALSE	FALSE	0	-	-	-	-	-	-
gene_2874	mRNA_2874	OTHER	FALSE	0.999261	0.000738		FALSE	FALSE	0	-	-	-	-	-	-
gene_2875	mRNA_2875	SP	TRUE	0.002419	0.997552	CS pos: 31-32. Pr: 0.9666	FALSE	FALSE	0	-	-	-	-	-	-
gene_2876	mRNA_2876	SP	TRUE	0.000276	0.999701	CS pos: 33-34. Pr: 0.9786	FALSE	FALSE	0	-	-	-	-	-	-
gene_2877	mRNA_2877	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2878	mRNA_2878	OTHER	FALSE	0.999198	0.000825		FALSE	FALSE	0	-	-	-	-	-	-
gene_2879	mRNA_2879	OTHER	FALSE	0.817315	0.182698		FALSE	FALSE	0	-	-	-	-	-	-
gene_2880	mRNA_2880	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2881	mRNA_2881	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2882	mRNA_2882	OTHER	FALSE	0.999981	0.000047		FALSE	FALSE	0	-	-	-	-	-	-
gene_2883	mRNA_2883	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2884	mRNA_2884	OTHER	FALSE	1.000000	0.000037		FALSE	FALSE	0	-	-	-	-	-	-
gene_2885	mRNA_2885	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2886	mRNA_2886	SP	TRUE	0.000396	0.999576	CS pos: 36-37. Pr: 0.9584	TRUE	TRUE	3	3.2.1.28:1	GH37(67-644)	GH37_e4(68-645)	GH37	GH37_e4	trehalose
gene_2887	mRNA_2887	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH37	-	-
gene_2888	mRNA_2888	OTHER	FALSE	0.873391	0.126621		TRUE	TRUE	3	-	GT17(60-391)	GT17_e12(62-391)	GT17	GT17_e12	-
gene_2889	mRNA_2889	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH92	-	-
gene_2890	mRNA_2890	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2891	mRNA_2891	SP	TRUE	0.000681	0.999289	CS pos: 19-20. Pr: 0.9801	FALSE	FALSE	0	-	-	-	-	-	-
gene_2892	mRNA_2892	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2893	mRNA_2893	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2894	mRNA_2894	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2895	mRNA_2895	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2896	mRNA_2896	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2897	mRNA_2897	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2898	mRNA_2898	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2899	mRNA_2899	SP	TRUE	0.000328	0.999642	CS pos: 23-24. Pr: 0.9671	TRUE	FALSE	1	-	-	-	GH128	-	-
gene_2900	mRNA_2900	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2901	mRNA_2901	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2902	mRNA_2902	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH47	-	-
gene_2903	mRNA_2903	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2904	mRNA_2904	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2905	mRNA_2905	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH13_31	-	-
gene_2906	mRNA_2906	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GT22	-	-
gene_2907	mRNA_2907	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2908	mRNA_2908	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2909	mRNA_2909	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2910	mRNA_2910	OTHER	FALSE	0.999758	0.000249		FALSE	FALSE	0	-	-	-	-	-	-
gene_2911	mRNA_2911	SP	TRUE	0.000317	0.999649	CS pos: 19-20. Pr: 0.9730	FALSE	FALSE	0	-	-	-	-	-	-
gene_2912	mRNA_2912	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2913	mRNA_2913	OTHER	FALSE	1.000000	0.000006		FALSE	FALSE	0	-	-	-	-	-	-
gene_2914	mRNA_2914	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2915	mRNA_2915	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2916	mRNA_2916	OTHER	FALSE	0.999906	0.000143		FALSE	FALSE	0	-	-	-	-	-	-
gene_2917	mRNA_2917	SP	TRUE	0.000255	0.999711	CS pos: 16-17. Pr: 0.9800	FALSE	FALSE	0	-	-	-	-	-	-
gene_2918	mRNA_2918	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2919	mRNA_2919	OTHER	FALSE	0.999864	0.000116		FALSE	FALSE	0	-	-	-	-	-	-
gene_2920	mRNA_2920	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2921	mRNA_2921	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2922	mRNA_2922	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_2923	mRNA_2923	OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-
gene_2924	mRNA_2924	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2925	mRNA_2925	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2926	mRNA_2926	OTHER	FALSE	0.999961	0.000033		FALSE	FALSE	0	-	-	-	-	-	-
gene_2927	mRNA_2927	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2928	mRNA_2928	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2929	mRNA_2929	OTHER	FALSE	1.000000	0.000002		TRUE	FALSE	1	-	-	-	GH13_25+GH133+GH13_25	-	-
gene_2930	mRNA_2930	OTHER	FALSE	0.999858	0.000173		TRUE	FALSE	1	-	-	-	GH13_25+GH133+GH13_25	-	-
gene_2931	mRNA_2931	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2932	mRNA_2932	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2933	mRNA_2933	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2934	mRNA_2934	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2935	mRNA_2935	OTHER	FALSE	0.998042	0.001963		FALSE	FALSE	0	-	-	-	-	-	-
gene_2936	mRNA_2936	OTHER	FALSE	1.000000	0.000011		FALSE	FALSE	0	-	-	-	-	-	-
gene_2937	mRNA_2937	OTHER	FALSE	0.999910	0.000074		TRUE	TRUE	3	-	AA1(161-682)	AA1_e22(162-682)	AA1	AA1_e22	lignin
gene_2938	mRNA_2938	SP	TRUE	0.000222	0.999731	CS pos: 31-32. Pr: 0.3084	FALSE	FALSE	0	-	-	-	-	-	-
gene_2939	mRNA_2939	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2940	mRNA_2940	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2941	mRNA_2941	OTHER	FALSE	1.000000	0.000004		TRUE	FALSE	1	-	-	-	GH3	-	-
gene_2942	mRNA_2942	SP	TRUE	0.000211	0.999746	CS pos: 23-24. Pr: 0.9772	TRUE	TRUE	3	3.2.1.174:2	GH78(275-691)	GH78_e52(90-691)	GH78	GH78_e52	pectin
gene_2943	mRNA_2943	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2944	mRNA_2944	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_2945	mRNA_2945	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2946	mRNA_2946	SP	TRUE	0.000309	0.999666	CS pos: 20-21. Pr: 0.9855	TRUE	TRUE	3	3.2.1.3:94|1.14.99.55:4	GH15(61-460)+CBM20(540-630)	GH15_e31(67-461)+CBM20_e25(541-630)	GH15+CBM20	GH15_e31|CBM20_e25	alpha-glucan
gene_2947	mRNA_2947	SP	TRUE	0.000223	0.999760	CS pos: 18-19. Pr: 0.9771	TRUE	TRUE	3	3.2.1.1:16|1.14.99.55:4	GH13_1(57-361)+CBM20(527-617)	GH13_e19(58-362)+CBM20_e25(529-618)	GH13_1+CBM20+GH13_1	GH13_1|CBM20_e25	alpha-glucan
gene_2948	mRNA_2948	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2949	mRNA_2949	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2950	mRNA_2950	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH28	-	-
gene_2951	mRNA_2951	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2952	mRNA_2952	OTHER	FALSE	0.997899	0.002109		FALSE	FALSE	0	-	-	-	-	-	-
gene_2953	mRNA_2953	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2954	mRNA_2954	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_2955	mRNA_2955	OTHER	FALSE	0.996994	0.003040		FALSE	FALSE	0	-	-	-	-	-	-
gene_2956	mRNA_2956	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH27	-	-
